"Feature","X_9444360021_A","X_9444360021_B","X_9444360021_C","X_9444360021_D","X_9444360021_E","X_9444360021_F","X_9444360021_G","X_9444360021_H","X_9444360021_I","X_9444360021_J","X_9444360021_K","X_9444360021_L","X_9444360049_A","X_9444360049_B","X_9444360049_C","X_9444360049_D","X_9444360049_E","X_9444360049_F","X_9444360049_G","X_9444360049_H","X_9444360049_I","X_9444360049_J","X_9444360049_K","X_9444360049_L"
"ABCC5",4.20188928069212,4.22298438699547,4.21809859778982,4.1853437230677,4.26411987262332,4.23769743443654,4.24286564404531,4.25521515805886,4.23828141672977,4.22378841451511,4.31584770060814,4.35962190958038,4.21120352577183,4.27452849777086,4.26133062614517,4.20651221029538,4.19411210033521,4.25502737599846,4.1906366543975,4.217425106389,4.24722744849591,4.38878359876609,4.32270351237499,4.29285897937369
"ABCC6",4.37718400509082,4.29278083950013,4.21047301573535,4.2771053002283,4.31379001545711,4.32409616214677,4.24681289801567,4.37484500258816,4.28518364182267,4.41889453130046,4.41877580097455,4.26190955217494,4.42829059228011,4.49256873936322,4.42803820988619,4.5160627081279,4.40253600922102,4.48338898709339,4.30902845161865,4.41793517373454,4.26516395269508,4.32620379067466,4.2230841890586,4.39955106591684
"ABCC6P1",4.38243930647462,4.57225806930645,4.3200228412582,4.28602862655699,4.5218838561135,4.54801376810725,4.40058385464774,4.40253600922102,4.54738851207706,4.33074562221201,4.59066530109778,4.33345903301106,4.40822559708961,4.32409616214677,4.69357387950798,4.33427048685116,4.34631400883393,4.44726008875279,4.34374529601833,4.33159975485329,4.76716399412216,4.42803820988619,4.55955124437336,4.36899356588678
"ABCC6P2",4.98179227352978,4.55054093239607,5.03546648310079,5.09907080518258,4.64375595607492,4.95507105451013,4.68846572958895,5.13081573125943,4.98591551136531,4.966084277548,4.69775521030402,4.87155537891743,4.56468444783954,4.82824241995648,4.51891128878573,4.72343788532249,4.77995492057729,4.83203552084307,4.58486026594928,4.65430719944375,4.67621452663861,4.81454368464292,5.15779392725788,4.59432329318598
"ABCC8",4.28445849418605,4.25645750543348,4.2870931093496,4.27397712598246,4.16781266017079,4.32409616214677,4.26961928331432,4.31728363640403,4.21975845015917,4.23502601161242,4.22338786320943,4.31010160168656,4.33345903301106,4.20086949335878,4.31584770060814,4.25909780338766,4.19287548404158,4.19495662810682,4.21916681889475,4.26133062614517,4.25909780338766,4.3025750491375,4.26615237029965,4.26379366414462
"ABCC9",4.53405423126958,4.65890186542896,4.65147904895307,4.32218212668656,4.70146319506863,4.66477029982158,4.85815346935557,4.52490207762388,4.41020764483803,4.43753305616062,4.76716399412216,4.88682789143903,4.98417327690516,4.40229931632427,4.5060255517857,4.57470617990095,4.46240639773018,4.57716565892979,4.59165675945399,4.59581057130158,4.73905896565924,4.72305835710904,4.5173992419319,4.59432329318598
"ABCD1",4.5256009756001,4.46483044005612,4.33555602859217,4.45628966124653,4.63449953270852,4.25515140689115,4.49976270301754,4.37201105873388,4.57177000724689,4.51906677515222,4.27411644966074,4.31967778612359,4.55337419638377,5.18802089847347,4.32646989584543,4.217425106389,4.35396424542013,4.33822677959642,4.50077844090493,4.63727450188699,4.40728095209574,4.35921980178233,4.39311558599418,4.25630268897903
"ABCD2",4.43880822496798,4.73305692843618,4.36868047194538,4.48690156487076,4.37569314045275,4.58141222674143,4.45602326125343,4.46753715854799,4.3245390096535,4.35298424454055,4.25558154315009,4.29225282052666,4.63554625243344,4.33200270857124,4.3179684996702,4.38103193052459,4.3897775071799,4.46322401217476,4.39955106591684,4.32088288458502,4.38060015631268,4.40253600922102,4.40845915910564,4.23766993124696
"ABCD3",6.40314996057598,6.38499536905041,6.10118273175599,6.4885727117092,6.57092723041327,6.73679324634147,5.99519636048324,6.20277211078741,6.04457097937792,6.47038379329999,6.74858097991877,6.43636050227715,6.38247574700792,6.25730470028052,6.46977352887724,6.48078629366525,6.2148810264906,6.65743409548979,6.51168295113831,6.58864855395192,6.36573495756795,6.73188139962941,6.37937417509015,6.51864934945792
"ABCD4",4.67137303070396,4.63780336611615,4.38472614535873,4.2657904157272,4.31584770060814,4.52219550638556,4.40635463663501,4.45682588603009,4.38735339730287,4.5468517660407,4.34602649353496,4.29933714507938,4.26582255243643,4.43715805176469,4.3401788893011,4.3279715861564,4.40822559708961,4.38713038772659,4.33354810495146,4.26948506873161,4.3579209376443,4.48690156487076,4.39525170737033,4.37845530045219
"ABCE1",8.72252923698323,8.6522167104752,8.46627944681911,9.8418129124014,9.780819571401,9.78671166742418,9.02291036253082,9.01314749603296,9.04161286266072,10.0297470095465,10.1352333423682,10.074715381643,9.27732558807849,9.25731851490392,9.31596978112445,10.1531875222694,10.1874497237339,10.0936868310254,9.56392666775508,9.4530385865711,9.51851335356165,10.1498790956436,10.0887161570601,10.1481160855325
"ABCF1",8.21221146471336,8.02755914483241,7.83946473965451,8.44465157259494,8.54201522508926,8.27866127693979,7.9624729152675,8.08560395210855,7.95631424528103,8.52699540740047,8.42886509643692,8.42972826844068,8.01460036053174,8.24195221352144,7.95711273219772,8.3921374672841,8.60215666151328,8.43307145156162,8.28732649252648,8.2289878354715,8.317618788815,8.64943496038722,8.49605386573292,8.48728639125378
"ABCF2",4.21245054014734,4.22298438699547,4.24793976753516,4.30993350406147,4.23805750110795,4.24160439064869,4.38735339730287,4.2761243432363,4.32673733108593,4.21656160103265,4.2543445308923,4.3897775071799,4.38352215753803,4.477548955651,4.2929365165867,4.28329521238746,4.34223882335218,4.4732729638347,4.25484177411512,4.31500168632262,4.37802848292648,4.27130620545863,4.20951715659714,4.2746321164569
"ABCF3",4.70760686289249,4.88212633451768,5.07447898110437,5.50607201915421,4.97666661870183,5.14098547278019,4.72324465419223,5.28150928360679,4.83807134402863,4.966084277548,5.15276824290749,5.08113941932764,4.84752683305341,5.33781952530652,4.90470023134619,4.76923294538169,5.03448227283817,5.32992677487633,5.25268581793677,5.22370587667395,5.15469682407761,5.18514826360572,4.7976351578131,5.17401496942543
"ABCG1",4.85511985867417,4.64269474696664,5.15636841291163,4.63398457524986,4.30594063487042,4.67566780691423,4.53806390055916,4.81463622531197,4.6493923473732,4.32868869016919,4.84943147031263,4.84149570483526,4.80992585106583,4.63815337460959,4.5438011902271,4.43039396253492,4.65076759114869,4.68522504393428,4.46699842742505,4.69830641077075,4.62618651392956,4.5611583929071,4.52128895128584,4.49501914034323
"ABCG2",4.53806390055916,4.4911581931766,4.52401259263711,4.42742592943887,4.21744854538199,4.55162354121021,4.54801376810725,4.37201105873388,4.48535803906848,4.27907321509408,4.32655933306947,4.28887490725824,4.54614593993938,4.39446430699503,4.32646989584543,4.33656150237924,4.4385501228429,4.36966849221426,4.60285046212224,4.48324344909111,4.36785473130622,4.3025750491375,4.28402280346262,4.25305586880929
"ABCG4",4.86568987961305,4.85152686718851,4.96580008993295,4.69681744050564,5.39740459953834,4.67566780691423,4.93350447851089,4.76587382502954,4.65430719944375,4.82437821521749,4.74436425884343,4.93202988889464,4.8225733738897,5.32184157363772,5.03430523329097,4.54864174996886,4.55147020287046,4.54535772519735,4.81048048503249,4.69830641077075,4.9635745776984,5.18875965264079,4.69320289562984,4.9633917693463
"ABCG5",4.33137455408007,4.41127440370004,4.40357386417724,4.41032549714279,4.4490681458749,4.32019855754806,4.47229669720573,4.34986933727949,4.31183369856182,4.3648800098439,4.46646101772742,4.41601510108045,4.49087524531023,4.49557714036137,4.5677371881409,4.56355776884047,4.48790174822122,4.76004318024409,4.4217965446018,4.31719649037157,4.73479905139679,4.45628966124653,4.39311558599418,4.56243316704553
"ABCG8",4.74103696427427,4.32841867790703,4.54270900069448,4.46639217054706,4.50675197999041,4.44403441086372,4.45933922960021,4.34559240647152,4.5677371881409,4.40762847171219,4.5789360115174,4.86664084585479,4.38060015631268,4.28798408307633,4.58157983660684,4.58149603410821,4.46888374682077,4.3428027962715,4.33128500738198,4.2541625666412,4.34507640965439,4.44972689626474,4.33124086270484,4.26536253214821
"ABHD1",4.19421143694113,4.45451052678057,4.32218212668656,4.28776130409119,4.49565096690799,4.31814355642352,4.40635463663501,4.40253600922102,4.57177000724689,4.63363932396083,4.52869621972853,4.40253600922102,4.44390692583675,4.43152180177411,4.30209856203826,4.83807134402863,4.45292950640319,4.37222002840163,4.46402509262298,4.25967213494831,4.48129434643252,4.36203511715194,4.25664456170999,4.31584770060814
"ABHD10",7.28204365914592,6.8990266487016,7.1491518826955,7.73486319317583,7.64346366156356,7.66159825269641,7.59553542277804,7.89033881547946,7.62555488483162,7.93531098050317,8.11932898152614,7.81388650264184,7.85574946541341,7.8054736288523,7.75264384664381,7.88550425398584,8.04010570618867,7.80356453504503,7.88994605710792,8.01494899230843,7.98056665559229,7.91029149315031,8.14082853434406,8.12752026266169
"ABHD11",5.31537037224953,5.27903662658893,5.1986516806284,6.48078629366525,6.60822043749038,6.38197129411574,5.29914622788197,5.56465135409468,5.62728390714015,6.2936970936109,6.03245371584835,6.22588559288521,5.63740300978428,5.04422715066831,5.1370960679708,6.16941913001325,6.40708657990464,6.38161086259867,5.32992677487633,5.12570901052414,4.97821246009213,6.30932036191752,5.81227807876799,6.19647442320216
"ABHD12",7.01280803879526,6.93724835176641,7.04918793175323,7.10581869495457,6.89491585641636,7.03117010432292,7.46210829609039,7.30111287131904,7.38918109026202,7.16326985237921,7.29469510033081,7.31409006245575,7.09354705756824,6.72507888015689,7.01033890182337,6.89076798938337,6.8147395674563,6.87584874960736,7.0891168348141,7.12239412670262,7.0997835754801,7.16866969253909,7.1867721543105,7.05215782264811
"ABHD12B",4.26951900183754,4.27999454962587,4.57748994956454,4.34640714565652,4.39322841287292,4.67566780691423,4.38735339730287,4.43139076172865,4.4004699744555,4.20668987888336,4.38504746893104,4.4217965446018,4.28754061303205,4.55812683258234,4.24160439064869,4.26197379361186,4.36325027031472,4.36966849221426,4.23120174242994,4.67101928877156,4.36032256869466,4.46254449662634,4.39311558599418,4.58157983660684
"ABHD13",4.33137455408007,4.38124603041414,4.45543182807206,4.49401728032379,4.5218838561135,4.48790174822122,4.82919033800403,4.60402483434073,4.55147020287046,4.40762847171219,4.36233743217503,4.53482360473855,4.49846947791945,4.3541583017647,4.26496611855635,4.5853551918718,4.38201276573984,4.61334728915455,4.49172363116991,4.47933775117918,4.55178373434495,4.62965470929603,4.42829059228011,4.39412561405773
"ABHD14A",6.56725527277245,6.81572708622454,6.78727366107636,6.58567878283132,6.69051847879123,6.53050010402707,6.56776230567153,6.7460631323944,6.66716725807091,6.52349282166951,6.37713401453988,6.34155158289177,6.37684470802869,6.39638657275265,6.46576650076098,5.95419068165899,6.12515013157266,6.35277484936946,6.01038282158408,5.67959066642074,5.93844674360962,6.18866647511718,5.9839381399088,5.83251473370307
"ABHD14B",5.49318524698681,4.93686447715801,5.26076556170085,4.83807134402863,4.86192357214932,4.77841795487505,5.25111414252435,5.29884102642323,5.47025142891101,5.10943006194128,4.66351300782372,4.57193682910603,5.40430282592432,5.41912581261756,5.3761500065789,5.00950483884298,4.82012608157601,4.3428027962715,4.91941618820539,4.75070335496116,5.08961275935372,4.62516374676152,4.66050079220211,4.50822360049036
"ABHD15",5.51720536642583,5.24416862268024,5.45601338700369,4.97894578685667,5.00097619634,5.35289019380768,5.05089792848059,5.31973714697655,5.49944368576989,4.97490685015551,5.30340869421328,5.1418269304826,5.27315113899394,5.32424191111266,5.35641437090742,5.19105513922136,4.65465607118161,4.98380564799516,5.36299860369617,4.99085549584949,5.42648095167165,5.02981662472536,4.98948620630931,4.62982280585997
"ABHD2",4.61931094936516,4.94589610537814,4.79689241145986,5.93289798220256,5.84590209624362,5.31537037224953,4.89398304286135,5.25590836623919,5.0138597226921,5.2659976538018,5.59742519168215,5.43713224724639,5.07149948692315,5.05241387790792,5.39961282307864,5.48341046963324,5.37289090819541,5.77318779240753,4.94951798569585,5.16396726737102,5.18777439577339,5.25410155994436,5.50342427091671,5.59518866238267
"ABHD3",4.94858809494397,5.10262123885806,5.19498116312695,6.40591735523492,6.26678200845505,6.24736914767811,4.77937768314467,4.56355776884047,4.79566801364994,5.56007187140275,5.56636493389836,5.91028714125213,4.60015555034269,4.95488789146385,5.04387303341541,5.70729497404949,6.01061593255002,5.76420171893681,4.52310776819882,4.95803360348977,4.90149827192068,5.86195970001573,5.59965825093186,5.78979901038204
"ABHD4",5.55949840547649,5.48085556579762,5.59307318595193,4.47243484366159,4.71109004144268,4.90056603383971,4.63641897915189,5.45847584400669,5.09890272649915,5.00542935471378,4.80481966183612,4.79263565236997,4.87078774542386,5.26303146033488,4.77524070627187,4.62377170994761,4.96348317641788,4.58898754735911,5.32184157363772,5.00433838440626,5.31348441647621,4.91285813258003,4.4467444580532,5.1092570013366
"ABHD5",6.08621956756824,6.6084360759966,6.20162911955968,7.20277447971679,7.12842152000107,7.33561150427008,6.91642399272151,7.13869596717396,6.96238716298787,7.51786429117033,7.50974010562634,7.67236469638022,7.15194428319223,7.28959403995724,7.40694696247736,7.87677123611675,7.90012318436943,8.02964249450532,6.91642399272151,6.81674059157629,6.9229531159279,7.42328899322233,7.34826495504222,7.29588148185911
"ABHD6",7.07210767429767,6.79208216145666,6.9860525847414,6.021807452558,5.62448408821152,5.74751519392161,6.65125755032954,6.53215731423901,6.6183819502754,5.51503812587051,5.03079637107164,5.38925513968623,6.04875404028049,6.47251768818801,6.04948029265485,5.59518866238267,5.57124063342149,5.69429316558008,6.54112514266746,6.46848434451771,6.46222563205138,5.29379934999821,5.54727429034658,5.32611454123162
"EPHX4",8.94202499515747,8.96536875203779,8.82550133180325,7.91420925578874,8.1812338942988,8.12083060309438,8.66719201407281,8.75572134628076,8.76272726338172,8.18047780488785,8.49605386573292,8.13029044653813,7.02111609960926,6.79208216145666,7.19748054638281,6.47822640505151,6.71384138880916,6.56655781144782,7.70547232701798,7.48874200367677,7.68734482701892,7.27693634987493,7.43469570280303,7.39492500982581
"ABHD8",7.24229849658335,7.17886989020433,7.30765400248379,6.08657343074802,6.08644074222672,6.30932036191752,6.89733835410305,6.97493755298792,6.89693488686451,5.90938729662749,6.18387865872273,5.93033738219645,7.00552827017904,6.96871200005113,7.24507497488374,6.10947739620196,6.21273484445533,6.16891793150538,7.33659737886297,7.63315998762747,7.48379703637947,6.40155096868788,6.49914442497786,6.69650057051272
"EPHX3",4.36022249185308,4.37034090539326,4.34688833871988,4.47948635584387,4.45602326125343,4.33656150237924,5.19612056408868,4.43400661244203,4.44855407134574,4.33074562221201,4.36940610069805,4.27529179453467,4.49458309093278,4.44007840391196,4.21522482231308,4.92810004520868,4.43577120144597,4.4140040020871,4.45588836097629,4.59115722308114,4.36032256869466,4.37802848292648,4.35762098561447,4.39144326745325
"ABI1",4.33382156501846,4.424599809718,4.48226614577381,4.4594730806653,4.45247214416607,4.56275200760793,4.50375538570517,4.35972095960967,4.31814355642352,4.45273086859658,4.25153492455517,4.53130482077991,4.93350447851089,4.38233346742859,4.30020297135283,4.67809749135709,4.30328721753638,4.56887148354988,4.47285659881189,4.53573150894999,4.66833271150171,4.63449953270852,4.34139174677413,4.43376043283258
"ABI2",7.15519526734205,7.25604911208652,7.22438127439944,6.22455982204841,6.06832524405263,6.2417402533448,6.41411734305051,6.69603682945884,6.83783509587452,6.08334120715847,5.72587089482434,6.17033754196407,6.95438739398535,6.8000878559835,6.72769030508142,6.03841075159508,5.91716736695354,5.94236220748412,6.76591823972195,6.57717337192025,6.79700983950611,6.13090873455694,5.91248440151179,6.29009120610733
"ABI3",7.14936361750947,7.17275842980775,7.12196263348992,8.1577667538007,8.1952274578394,8.26089879932888,7.71887365846502,7.5112565826162,7.72084110853507,8.29389197983445,8.24035293158431,8.27004106936957,7.94729459377166,7.86781776891004,7.876566620079,8.68559479341325,8.41590795987936,8.56819273441775,7.60788330081287,7.92275638472796,7.74435571688018,8.28696086568459,8.38296515291006,8.20910690551574
"ABI3BP",7.65990499873892,7.90224802371128,7.81022194887639,7.97811319093013,7.67189313053269,7.93341875814782,8.44635001347954,8.70527155250332,8.39926798860925,7.60634172732102,7.70231532976489,7.68824861709863,9.8367732442094,10.288164074092,9.95664805546957,8.91652568320573,8.97142310813567,8.81575608990725,8.02728267352827,8.04227364773416,7.90527271680447,7.41048463398513,7.16054132585013,7.08708452377454
"ABL1",9.28941319836976,9.24214140804516,9.37079584045137,9.23789650133991,9.2896437391846,9.22792616715147,9.28243152202174,9.06193863949557,9.22867783996608,9.21403514773116,9.2981097586307,8.96182276376554,9.42729050982227,9.45492420567038,9.33270739241544,9.70987318585867,9.51416288755922,9.41949449081798,9.33942267798169,9.62471887209828,9.39410931918013,9.55161167779621,9.58473504186325,9.68486140467983
"ABL2",5.65456958737708,5.44681039571565,5.77373726714739,5.65247971377732,5.46706174415755,5.36474868839028,4.81463622531197,4.88569340726325,4.87305228240894,5.28181715193733,4.89868473652092,5.37860676768764,5.03466128232728,5.54521615603099,5.07939198761481,5.525907145125,5.16263419887008,5.44336120623463,5.3067500172631,5.47025142891101,5.47681214965971,5.01783949838147,5.41406090254501,5.07044037105008
"ABLIM1",11.0692174169283,11.2993820042289,11.1287218828717,8.14082853434406,8.28696086568459,8.24447170505121,10.6275032654269,10.7267288529009,10.4873666846624,8.42006446136084,8.3692509332962,8.45248908164934,10.5057968438827,11.0301640303141,10.51107702258,8.0231176795454,8.16355412092835,7.9803167360213,11.0525707166432,10.8130394217269,11.0632600805844,8.11971804071203,7.9878665950442,7.94092387721572
"ABLIM2",4.35229817033733,4.46861494753623,4.32218212668656,4.41304121788768,4.2365633300505,4.67566780691423,4.2339404523572,4.32779593733881,4.4548305126451,4.26747646580429,4.36457595017971,4.4490681458749,4.26287890956631,4.25002630793202,4.38472614535873,4.30385029617074,4.35181165962812,4.3746378834499,4.30373019816617,4.28746533176203,4.21147824707192,4.39728678168756,4.278864467746,4.30788739734391
"ABLIM3",6.47471602262043,6.11013021153193,5.98279796554206,6.28628374635308,6.40910392053935,6.14082482505087,6.64913292004202,6.86087705073959,7.16664189025318,6.50897935304226,6.38247574700792,6.61584061270244,7.07610039275501,7.18419109636821,6.73318156081379,6.28516652435494,6.43982686402567,6.06671188625531,7.37728074508141,7.16549083796363,7.04464192216207,6.53989819317283,6.54418795898498,6.57092723041327
