"","GSM468603.CEL","GSM468604.CEL","GSM468605.CEL","GSM468606.CEL","GSM468607.CEL","GSM468608.CEL","GSM468609.CEL","GSM468610.CEL","GSM468611.CEL","GSM468612.CEL","GSM468613.CEL","GSM468614.CEL","GSM468615.CEL","GSM468616.CEL","GSM468617.CEL","GSM468618.CEL","GSM468619.CEL","GSM468620.CEL","GSM468621.CEL","GSM468622.CEL","GSM468623.CEL"
"SLC17A4",3.75944257366808,3.75459685139001,3.75459685139001,3.91860204708295,3.72319637838793,3.77516591377561,3.99294298724337,3.82259391507322,4.19138807625318,3.92675360357554,4.10787613275941,3.42903960517549,3.89517658636141,3.41563801130551,4.02476685567214,3.85290722293856,3.8352524738923,3.8096292117461,3.9001530685237,3.83661885601598,3.96765079903435
"INAFM2",7.92673898523172,8.15352990792308,6.93343794856879,8.44075066926192,7.29655879152298,8.44630330881524,7.66670289573707,8.00880355117271,6.98617475934892,7.74257476168622,7.98605496091368,8.5363748385994,6.49813912588383,7.42407355555609,6.48951319865181,6.7590185797102,7.57101345376216,7.46600894627866,7.68853920170919,7.99477551817368,7.18396269333156
"ZNF475",3.45719905196201,3.45977449487143,3.58181847736202,3.46268436600348,3.50058510719009,3.20285558373107,3.34598261314055,3.38074769762543,3.68271365641066,3.30075837939953,3.36927784052741,3.11665729152456,3.38074769762543,3.38074769762543,3.2385373379878,3.38074769762543,3.56380407483135,3.29332215381908,3.46256467219489,3.46828369672169,3.38074769762543
"CEBPZOS",5.57076608062149,5.20549280716121,4.94191558923144,5.73465283652422,6.51685500254004,7.22163550617803,5.14362394541482,6.58906830680186,5.57974136002721,4.79378550220077,6.89498937115705,6.84682745046373,6.54567837011965,5.02840238978857,6.67605090742026,6.05295062884466,6.5145140735109,6.27749444260425,5.81191049673494,4.6796597990246,5.49748952428145
"GVQW3",2.71666507717572,2.93869705939019,2.85357850468099,2.61565383691393,2.66308537346234,2.69817392112767,2.63361474540944,2.58388887010388,2.87654236135473,2.85660761978322,3.05160685036803,2.86620786157024,2.90012915436614,2.73891168014026,2.8047085586901,2.7436648280696,2.79479806248043,2.6516824634805,2.7604617502269,2.70098177494003,2.77542577444521
"KRBOX1",4.62791753920658,4.56428859069158,4.53026418304068,4.69409661035026,4.46043714300711,4.51245478283865,4.64137809608397,4.56428859069158,4.56428859069158,4.64429848595938,4.66841830149115,4.36911801516097,4.63577125228778,4.61923755314484,4.53026418304068,4.41333944737551,4.65376602641797,4.56428859069158,4.43938597269836,4.68826389369829,4.73602385440658
"OCLN",7.92043209454213,7.71108593881613,7.56845484012864,8.41959405176484,6.92788238532399,8.32840756120221,7.66688727526141,7.81017767400701,7.38560707330474,6.88569373776088,7.99974209288846,8.3270797478327,7.14054517792828,7.12684655089461,7.09589796635181,6.23040579980131,7.74051612243069,7.53535653772222,8.03524023792621,7.95042507600353,7.13183438778767
"CASP12",5.34471098966409,5.27775638256507,5.17627282883154,5.01677933280618,5.1452211606884,4.71997593801645,5.67202052738508,5.58039908923196,5.47732262567412,5.21432799682523,5.45324935402745,5.20563188196169,5.98331144282752,5.73789240481485,5.8437061952256,5.55333530333096,6.38011043880704,6.02447363149859,4.93680360177759,5.83303214113954,6.39363457374778
"TMEM178B",4.9794142046614,5.20917810977335,5.15352877310017,5.06965702327252,5.14794090389482,5.15352877310017,5.05776514721694,5.03183140602474,5.15352877310017,5.28486615419025,5.19254319249601,5.27640334776298,5.33648647788485,5.5846855177982,5.33986904403277,5.18454845131876,5.12340812904341,5.13643105434496,5.05535476545022,5.29360560807434,4.97624781606445
"MICA",7.97428866606965,7.90225382705094,7.95059364527342,8.10943540768854,7.92089190523536,8.09800535621707,7.9865298631181,7.74852481701327,8.11387329052,7.97806878177492,8.0047961339036,8.06029333007374,8.06914184030558,7.91385710578967,8.34713000981644,8.14028187785175,8.46439837512857,7.98789762513459,7.79989657835738,7.78060910505847,7.7207862717438
"STRIT1",2.63374542757848,2.72769494145276,2.79059251361314,2.7366117357993,2.78565891903715,2.68586620746346,2.74343044836218,2.7413524929536,2.86684456722661,2.68848311546488,2.71946193036977,2.80737338345916,2.73674574627827,2.73674574627827,2.61516836917555,2.65878851120305,2.64701804533903,2.73674574627827,2.86994099472748,2.76679485905351,2.71342003019272
"SMC4",10.4084817137311,10.1468766103322,10.5353115418492,9.70671965227171,10.0719755422366,9.54977768297307,10.0904768409037,9.844050927158,10.1644420160165,9.8787529733547,9.28971770675854,9.4346089271118,9.79792160087162,9.40701160305874,10.1613145259135,9.60862497719369,9.23578760516505,9.00562891604195,10.0252331053187,9.72103253513378,9.27408996652004
"GJC1",5.27030534408596,5.48048913566213,5.85247941016756,4.92112882881824,6.08805513491474,5.88371334670322,5.51941480346875,5.19644344250254,5.41923141382104,5.9452492972363,5.14716654920052,5.28217588335519,5.61775949515979,5.55616061001572,5.69164178746562,5.38789849110375,5.04941373417309,6.13326821084481,7.16636773585162,6.38871802527864,6.45181469304548
"UBA2",5.9410548466749,6.11729375701518,6.02354860831,5.83170265622158,6.07873094370289,5.84507094675084,6.43015757828435,6.28509867263704,6.26235866594963,6.38791903730268,6.25207018954084,6.3228835201884,6.57585898866156,6.25609995298487,6.11703211606604,6.12855796781399,5.90760505389673,6.08176194942263,6.08205337046542,5.96229084356062,6.18516162246926
"SAE1",10.3342711621172,10.1264471480955,10.5639614930119,10.2951024021619,10.2755735132746,10.1857732662032,10.6106727595063,9.97000796360666,10.5762161377555,10.0825638012479,10.4460580707996,10.1742928099014,10.617228637598,10.1880640142018,10.728671218545,10.23476264309,10.4741929054155,10.376644241851,10.5599586454524,10.5315840840956,10.5397916377135
"FARSB",9.37658005718932,8.94602202877015,9.39129873554602,9.26122028559562,9.25492051614977,9.02774038548707,9.44442718367337,8.81065784144983,9.51308709048457,9.27057603080216,9.32699795642398,8.8209446447329,9.53713822110332,8.82697891052172,9.55652967480197,9.37549644634118,9.32814478736234,8.9327825291938,8.91712548614092,8.93044146521225,9.07724675512539
"ABCC5",7.66980441288945,7.59872741727068,8.26372586027536,7.45640974712914,8.23756082333394,7.1699436224641,7.53654437165368,7.60155766848167,8.11004477076216,8.42222205888043,6.9614023032452,6.94314953180629,7.48820575998021,7.41193695986794,8.11477200118372,8.10614037522527,7.2072204986051,6.96644467729396,7.39481552209339,7.3357582843164,7.10226068138241
"ABCB6",6.89593088290089,6.54609201407057,6.70075768885892,6.99159402860468,6.89753562292404,6.72028418756806,6.41633348594067,6.31962970189188,6.62893923791319,6.72404147643542,6.7013831693042,6.78833134406848,6.55022575529888,5.99020292572671,6.74308930404705,6.60798555630415,6.70772330630608,6.34262573752002,5.97952787074889,6.12305909151942,6.43346782427241
"DNM1L",9.55102269137443,9.67803155957937,9.52785294691156,9.35158237852228,10.0366112386557,9.6417066674409,9.39256036882679,9.62364019167213,9.37869723545956,9.97788157550949,9.16282900414879,9.67502509536739,9.37939450673808,9.63764054978138,9.45509362820671,9.77714093094094,9.37715318742632,9.48036121150918,9.50474469437335,9.45392725848963,9.49356359750508
"CDH8",2.63562881662762,2.91279123844268,2.8141537980618,2.59127624068955,3.17107505562739,2.77804347079177,2.70250433082917,2.87152736155434,2.77631512141591,2.87867567342146,2.94034372804277,2.794156512425,2.99980472263651,3.15771438680109,2.9325946693558,2.99907124026974,2.78934018268091,2.90331017260121,3.09523314174099,3.18495069298785,2.81304577049806
"ABCC9",3.80235018738716,3.94485317550546,3.94165210914239,3.80529894232009,3.75612177036999,3.94165210914239,4.05106116249041,3.77581739438069,4.02039011902409,3.88788175604438,3.93648461033006,3.76040554490297,3.74142120480725,3.87744505232029,3.99144012762986,3.86487526344065,3.97528562310521,3.95194948962488,3.79946626549069,3.8545556477325,3.98604149554976
"ABCF2",6.74766435455695,7.01898378431656,7.11908788315986,6.88540392173836,7.36022951502857,7.28072791629372,6.76435214807417,7.01253175357345,7.04256223283947,7.30166550243888,6.65375412289548,7.22010835502369,6.86933832185436,7.19688382078659,7.20387855433139,7.24348978766098,6.94717949305939,6.88015223980592,6.91177526491015,6.91125478767918,7.04627246865587
"NR1H3",5.24523928160553,5.17559649829297,4.91874314465833,5.10353348013864,4.71819051915081,5.32073182820763,4.99964523399941,5.36313475765221,4.67138347270327,4.71019716568988,5.11749717167909,5.41313902331208,4.24554627119858,4.63694336229104,4.26344484874456,4.30340847150897,4.92055522599893,4.76395895885699,5.36718154148579,5.3558580155963,4.75365918626317
"COX17",3.58679612172112,3.5989857576615,3.70948206630075,3.48299877221812,3.67860238411115,3.39665723911699,3.63199318290622,3.5616296411611,3.47653283131625,3.64646389991976,3.5616296411611,3.34445906487744,3.59968057431056,3.5616296411611,3.90137885408553,3.59503634528403,3.53828273354961,3.37896130215877,3.50388160103717,3.40281480288444,3.78741400105317
"KIAA2012",3.41624747336851,3.09697580363734,3.42615155974589,3.38074769762543,3.30414128744856,3.37224776742888,3.38512271175045,3.33622708782303,3.38074769762543,3.22472961336496,3.5415747161192,3.28541295234425,3.60101557110681,3.51434331130864,3.38074769762543,3.48499234581517,3.13647136972367,3.48499234581517,3.56881352159038,3.54975475842894,3.53025049551914
"SCAMP2",7.35932297042767,7.66788552357393,7.19078269121024,7.35484329363572,7.63147242285172,7.69635659345074,7.17878683285164,7.60687281608002,7.18795953465387,7.55928138383858,7.43018448639807,7.42027667607659,7.31650832744333,7.68770275629235,7.37762111801318,7.63032515632791,7.41718954111434,7.75328669393775,7.53837246673225,7.70243295608781,7.5999195481134
"SCAMP3",8.67818336917568,8.85571843162577,8.73829860340188,8.63584305822904,8.82571507570223,8.69922350792472,8.76843984527223,8.7404416713445,8.66073700646345,8.82839708149348,8.64258548460602,8.57126658008919,8.84937881200534,8.98054520648667,8.85453981567341,8.90162359039003,8.8163221916856,8.71491173937277,8.77519249875438,8.75200553964347,8.85764761998361
"IL18BP",5.88944645375171,5.7075094808111,5.68641748246729,5.80836635944324,5.99658876519513,5.60036473769767,6.16967029608744,5.64970743652159,5.53740655267766,5.67563914471512,5.44647389348476,5.56573976693465,6.14972242316487,5.5179004320532,6.00976027428995,5.91191195388056,5.53740655267766,5.39662631895837,5.72725946840971,5.67849953990545,5.7239257484847
"RWDD2B",5.08092543139048,6.48004963330783,5.32742772889519,5.17397082045625,6.78984626337663,6.67510557630736,5.38700387440379,6.42665993646222,5.14965798919336,6.53176569461962,5.3326516321437,6.53220263738981,5.0662229100274,6.46510056066753,5.84354679162645,6.80459017114223,5.22295337914784,6.58965702643166,6.62209568684207,6.92684780350071,6.39352542495682
"DPP3",8.18747910474786,7.83741439440295,8.45294556197006,8.07762179945341,8.34883753150977,7.90782021442728,8.03631467737619,7.7402605234214,8.27458094476718,8.4232760321925,8.09268444797207,7.80685287515702,8.12576890370044,7.80185386675785,8.63392927219911,8.36342863222231,8.15353987575828,7.77905034480248,7.98567920140235,8.08649522589942,7.94106757005955
"SNUPN",8.14576082912162,8.26072885208264,8.40830012124265,7.91328116050636,8.67941870333137,8.08203538511174,8.23134440781562,8.37119926745271,8.31636956437278,8.57563631126611,8.17728699515154,8.11656296464372,8.27923277542695,8.81507705055725,8.84475108716867,9.03852962634842,8.61664318802245,8.59038989577211,8.0996498927308,8.30332177678411,8.52009247804589
"HUWE1",4.15569601641884,4.99885670858126,4.19066756204636,4.30013920510273,5.29078555431837,4.63614877198513,4.82490893092508,4.62532526445361,4.52909332341547,4.3600099509879,4.7289874977178,4.66959266505495,4.71047505942659,4.78260824403047,4.55125244465148,4.98260916680893,4.14430574885121,5.03687928425295,5.29956951578738,4.58069081958843,5.05727727457334
"TSPAN32",4.87166335429098,4.87166335429098,4.69772015539328,4.94267584935156,4.75765661383439,4.75989341515674,4.87166335429098,5.06746372364147,4.90701730683318,4.92765281550316,4.98086398546611,4.60271696969274,4.90483497048404,4.8351658379306,4.87967440890213,5.27926075188991,4.77457408172569,5.02891335021537,4.87166335429098,4.87166335429098,4.78579923610425
"TSSC4",6.78366332537429,6.92793872341647,6.91153801502875,6.66128219787159,7.24185139124095,7.20422579522492,6.86255809316805,7.12699978194972,6.94644070107986,7.43313542127746,6.78111915950991,7.20379986847796,6.67245163567259,7.10232984415969,6.87918383532303,7.18167268399872,6.76300422942731,7.0221998880198,6.89934541163046,7.15237572041569,6.81309350196477
"ATP9A",4.00787781833794,4.55772115918228,3.58967949461325,4.16770223134146,4.36133902628348,4.60190013363469,3.97941150920428,4.43680740175789,3.99831898216188,4.63903567496933,4.25109075455537,4.70948192705915,3.82492916056627,4.48596828541497,4.02771708018603,4.42216993841863,4.2573151438033,4.18491427514496,4.2573151438033,4.25528023552667,4.25923609659676
"CDH10",3.27200376846765,3.21012516110232,3.16796092483757,3.34840472910166,3.24212865628599,3.16486291932255,3.38802477011486,3.27200376846765,3.33152798366163,3.1145714598247,3.29542804280726,3.08068118189069,3.29100221374368,3.26830944410329,3.37783256498665,3.08854757659204,3.21211590989039,3.27618547562762,3.16790799513447,3.41918851521597,3.49383852763651
"PDCD7",7.50743185657055,8.00280053819319,6.9936835956312,7.63179687729874,7.59875458272892,8.30739254078979,7.09488973829929,7.95596689182014,7.02123937511779,7.65919853954279,7.44926226828528,8.09633927173734,7.42314577881446,7.83019339739788,7.01737466047552,7.26569766054436,7.53540452822475,7.96912881761866,7.86475006447024,7.75833238948818,7.79751918877635
"PQBP1",8.59418706948966,9.06926005777502,8.75007942357711,8.96190281512532,9.14083681743394,9.17317012058112,8.84992369461503,8.99081919731665,8.82032477862812,9.01120287873923,8.87041151715659,9.11163735605174,8.83104863365731,9.15190113021988,9.01222799997453,9.18410939892249,8.967688463079,9.13190465396626,8.99247159192103,8.99436927179108,8.87685641134104
"EDIL3",5.26754831046122,4.65351319583618,5.52034799436567,5.56884272873838,4.95888541315743,5.24222983603991,5.71821684900328,4.10436005208185,5.97651373344832,4.74986417328778,6.11653532493256,5.15548753662597,5.85247941016756,4.61734462288748,6.34154736725856,5.6670960135524,5.97609012634608,6.00066416668503,6.02672839642696,5.3942218649891,6.222634997606
"CERT1",6.08304585381725,6.34010884244709,6.14248031783903,5.97253882256474,6.62657376461597,6.16768898656093,6.22415490848381,6.81790416075831,6.25732647260509,6.69070197094101,6.17758951181546,6.68243201256199,7.29270679614484,7.79518784075035,7.77464529351312,8.14145035172195,7.40927667682305,8.06456033163463,7.23700367362092,6.60709473027717,8.16934495235775
"CDH11",8.40106316441167,8.94277197177102,8.38681349987797,8.98340612585259,8.46114804092543,9.35595390380339,8.12944246440446,8.94277197177102,8.17377764177137,8.56268684378929,8.97381551167796,9.68952509472444,8.85620896824889,9.86177174646494,8.53660731402349,8.80467572395833,9.48320113849588,10.2898769349811,9.06891119776206,9.07606328128602,9.62648279036232
"UST",3.12090537752918,3.2997949472728,3.10792987131575,3.48063525699536,3.39736985734585,3.27447679954224,3.3193143339118,3.09992776313579,3.30442180344422,3.79899265068965,3.22304736888164,3.3000143260759,3.26095612429134,2.95563698761518,3.27447679954224,3.77452833163684,3.27447679954224,3.39736985734585,3.22778450809829,3.27447679954224,3.48283346389961
"ARPC5",4.99976606796182,4.94686784269004,5.22932526828496,4.96021426381467,4.71652441582048,4.94686784269004,5.10458045064441,4.86761900288781,5.1492675932239,4.96188330670433,5.24473080629842,4.65950461761408,5.03794093970234,4.91993952894417,5.23525090581905,4.56917098981245,4.97341528128071,4.8158849197825,5.24796995430105,5.33042677198368,5.39028017786023
"ARPC4",9.35756358034025,10.2186846376549,9.48072333477351,9.51569935966695,10.0915637774685,10.068125101998,9.49594348383851,10.0941314366926,9.45016197166759,9.94499168833692,9.38402954011917,9.75710034351979,9.51360473430913,10.4363470703536,9.59626420178784,10.0172127954641,9.56496957299978,9.82711230260938,9.88939814171154,9.52152481759245,9.9582001492634
"ARPC3",11.5145994594408,11.6397330104659,11.7432812999951,11.0857486428155,11.8150403931458,10.9226346153352,11.5579332260353,11.3444177402443,11.6571504225257,11.7060364544078,11.0442133777382,11.0415002418074,11.5286113549156,11.4030444444178,11.7049625228234,11.7111041083511,11.1067822343404,10.9702994178583,11.4010192468616,11.3729474044565,11.3008540308016
"ARPC1B",11.3484920856734,11.3728116827552,11.7420466847415,11.0222159706087,11.8582817118691,10.879133240141,11.2653665072507,11.1763484273353,11.5981470993161,11.7573099290953,10.9480773199732,10.7245007443994,11.3823710095961,11.3661130482565,11.7916094266696,11.9058966797461,11.1857113076735,10.8917368696008,11.2345187533131,11.2432670060016,11.3100032749976
"ACTR3",7.93612098141268,7.84126161633341,7.69249536096991,7.23777376116868,7.31708535239275,6.96049263066131,8.4109393142581,8.18735293944575,7.93217057357213,8.06350100859189,7.70488052849072,7.66872321946238,8.55694145201547,8.30682967019159,8.21022056398869,8.02265831990909,7.83319870554786,7.6186251007426,8.07062833648499,8.25511749677501,8.60869290981225
"ACTR2",8.46263006692578,8.55069638973401,8.79297828084243,8.12747284983053,9.71431692588957,8.40976684763045,9.56506027123643,8.76974238056992,9.43414309317504,8.79399127545896,9.23383606899646,8.62571563151543,9.9037603679478,8.71654006852094,9.71501232148655,9.57905000738973,8.6750134767225,9.10170087075781,9.74374935189516,8.81905319172537,9.12726616275614
"TSPAN5",8.94249381691722,9.09722767874885,8.53852781723286,9.69201187813486,8.11905954862402,10.1299249264091,9.04363093019462,9.3337268695557,8.49853900617968,8.02449040294952,9.56798585673065,9.95081277193119,8.10653423979455,7.89874173786967,7.94710430747483,7.70590350131963,8.43785234394943,8.59014841523782,9.38726949193132,9.19472339121067,8.10874631579007
"TSPAN3",10.0188476586339,9.87049380193385,9.95734995063961,10.2343531009208,9.68499633384735,9.9217020457671,10.1711791232739,9.82531030078394,9.95385198937018,9.52416789402539,10.1571916188966,9.91422988094092,10.1925035113909,9.76256812906525,10.2517475183514,9.88592057702155,10.472442891253,10.1066989776794,9.69900732618363,9.72039195992116,9.77705199192653
"CTXND1",4.65783972431547,4.71003001650409,4.66910695822453,4.50436133606306,4.57719946264241,4.50499057979817,4.59061081474541,4.57629292947945,4.4189206580108,4.62295899398044,4.71632866953109,4.44925355333805,4.62617950785912,4.64379826528008,4.72394590874108,4.74681953468038,4.44353583583563,4.54997265964744,4.65783972431547,4.62617950785912,4.94724043216289
"TSPAN2",4.00388840368342,4.02377433597939,3.2121127574249,3.82175035516026,3.47362442689481,3.24669274193326,3.67120855877269,3.46535978951174,3.45809201367881,3.1730362854046,3.6182296970524,3.70948206630075,3.44164287866697,3.31904113784441,3.35694908562976,3.78591933525353,3.49721813428128,3.21713678375583,4.00388840368342,4.45293357693781,3.79532320848186
