"","GSM926651_Boeckel_K2.CEL","GSM926652_Boeckel_K3.CEL","GSM926653_Boeckel_K4.CEL","GSM926654_Boeckel_S2.CEL","GSM926655_Boeckel_S3.CEL","GSM926656_Boeckel_S4.CEL","GSM926657_Boeckel_K2.CEL","GSM926658_Boeckel_K3.CEL","GSM926659_Boeckel_K4.CEL","GSM926660_Boeckel_S2.CEL","GSM926661_Boeckel_S3.CEL","GSM926662_Boeckel_S4.CEL"
"SH3BGR",5.46215190116561,5.46963519054945,5.6465871117168,5.38442648214414,5.79202486359228,5.47577921750071,5.46215190116561,5.46963519054945,5.6465871117168,5.38442648214414,5.79202486359228,5.47577921750071
"CPEB1",5.94878599171248,6.14556668498558,5.79177558439778,5.95413443344142,5.9508668568371,6.12383278520872,5.94878599171248,6.14556668498558,5.79177558439778,5.95413443344142,5.9508668568371,6.12383278520872
"SH3BGRL",12.725744711305,12.5853234431238,12.6533497410014,12.634930800849,12.621692579941,12.7776107399811,12.725744711305,12.5853234431238,12.6533497410014,12.634930800849,12.621692579941,12.7776107399811
"TEKT3",4.4995364840355,4.48699041558131,4.4916421076437,4.409481020484,4.35593474970957,4.41705401127681,4.4995364840355,4.48699041558131,4.4916421076437,4.409481020484,4.35593474970957,4.41705401127681
"SH3BP2",9.13424591878367,9.05767870510028,9.10688560672305,9.03918294112807,9.0791658491145,9.03893586246485,9.13424591878367,9.05767870510028,9.10688560672305,9.03918294112807,9.0791658491145,9.03893586246485
"ITSN1",9.6861896310173,9.83727616327409,9.8231923893583,9.74526854802474,9.86262354166648,9.83121722453692,9.6861896310173,9.83727616327409,9.8231923893583,9.74526854802474,9.86262354166648,9.83121722453692
"SH3GL1",12.2116037475067,12.3203059059768,12.083484174225,12.2670087509476,12.3640109564927,12.2052754676348,12.2116037475067,12.3203059059768,12.083484174225,12.2670087509476,12.3640109564927,12.2052754676348
"SH3GL2",6.50964267398845,6.49095424879839,6.20547507007444,6.4483597308606,6.41253986791774,6.51219361424243,6.50964267398845,6.49095424879839,6.20547507007444,6.4483597308606,6.41253986791774,6.51219361424243
"SH3GL3",4.65923231491418,4.6490001106163,4.53578602688888,4.41882008862655,4.44199040567756,4.71116038468526,4.65923231491418,4.6490001106163,4.53578602688888,4.41882008862655,4.44199040567756,4.71116038468526
"MT1HL1",8.2355183657729,8.28060376534239,8.02661724799386,8.55949585110829,8.2604508782071,8.51104735719851,8.2355183657729,8.28060376534239,8.02661724799386,8.55949585110829,8.2604508782071,8.51104735719851
"ALDH8A1",6.61005971956637,6.71153998802941,6.53204387015273,6.69180230819802,6.6669537302108,6.79693493875072,6.61005971956637,6.71153998802941,6.53204387015273,6.69180230819802,6.6669537302108,6.79693493875072
"NDST4",4.2212883123522,4.34266762807929,4.35101789431287,4.37168787095061,4.10841034610372,4.34696331106614,4.2212883123522,4.34266762807929,4.35101789431287,4.37168787095061,4.10841034610372,4.34696331106614
"CLEC7A",3.98575174834968,4.04807791064546,4.05064581287109,4.03489637068326,3.92695435756433,4.13025583797079,3.98575174834968,4.04807791064546,4.05064581287109,4.03489637068326,3.92695435756433,4.13025583797079
"GPR135",7.89172003830015,7.99006460782193,8.1215349564177,7.83090625576311,8.02544163767909,8.17728055943263,7.89172003830015,7.99006460782193,8.1215349564177,7.83090625576311,8.02544163767909,8.17728055943263
"MOSPD3",10.424115563152,10.7885283711168,10.6080008780555,10.5813510555089,10.5106167547733,10.5266628209693,10.424115563152,10.7885283711168,10.6080008780555,10.5813510555089,10.5106167547733,10.5266628209693
"GIGYF1",9.06259448839508,9.12018484377506,8.98373944932968,9.03258159311753,9.10204172045584,9.08648383793763,9.06259448839508,9.12018484377506,8.98373944932968,9.03258159311753,9.10204172045584,9.08648383793763
"BNC1",9.50411237558668,9.31897514559788,9.37783193681488,9.66198122826171,9.47872179894217,9.56908183486372,9.50411237558668,9.31897514559788,9.37783193681488,9.66198122826171,9.47872179894217,9.56908183486372
"PLA2G2F",8.06645510205564,8.2742715977834,7.8075297760822,8.08253690388607,7.87996527579273,8.24388382496909,8.06645510205564,8.2742715977834,7.8075297760822,8.08253690388607,7.87996527579273,8.24388382496909
"SHB",10.4886198607002,10.3964291308598,10.3438342181286,10.4547889168798,10.5708634438945,10.5216303156861,10.4886198607002,10.3964291308598,10.3438342181286,10.4547889168798,10.5708634438945,10.5216303156861
"SHBG",7.51402231273679,7.52798344994603,7.46844547365472,7.45880604993243,7.52569428587049,7.71653600944396,7.51402231273679,7.52798344994603,7.46844547365472,7.45880604993243,7.52569428587049,7.71653600944396
"SHC1",12.0590167534575,11.9976924394355,12.011363083741,12.308059285293,12.5268283062191,12.3122090105777,12.0590167534575,11.9976924394355,12.011363083741,12.308059285293,12.5268283062191,12.3122090105777
"MFSD14A",10.9815392980188,10.7217357903757,10.7805303008429,10.832159107376,10.8874125943436,10.7196171803228,10.9815392980188,10.7217357903757,10.7805303008429,10.832159107376,10.8874125943436,10.7196171803228
"CSRNP1",8.01513958755607,7.7741336956946,7.80611102443905,8.027659590255,8.15098673131965,7.91291266328259,8.01513958755607,7.7741336956946,7.80611102443905,8.027659590255,8.15098673131965,7.91291266328259
"FBXW4",9.13261814202661,9.25464606411055,9.16642896206983,9.1909150092039,9.18066226314566,9.18839229382401,9.13261814202661,9.25464606411055,9.16642896206983,9.1909150092039,9.18066226314566,9.18839229382401
"GORASP1",9.52020090902355,9.45483669400537,9.53113266761667,9.10219769976069,9.14543409186899,9.00374265714328,9.52020090902355,9.45483669400537,9.53113266761667,9.10219769976069,9.14543409186899,9.00374265714328
"SHH",8.72541592213063,8.7371601089957,8.50119073476208,8.69734352508481,8.71894382117497,8.75185931278857,8.72541592213063,8.7371601089957,8.50119073476208,8.69734352508481,8.71894382117497,8.75185931278857
"CTAGE1",3.76861270466591,3.76473408945059,3.67257362412143,3.67417802972367,3.52006041499954,3.89045556012672,3.76861270466591,3.76473408945059,3.67257362412143,3.67417802972367,3.52006041499954,3.89045556012672
"HRCT1",8.24576180770373,8.02796355405427,8.2868263913576,8.64673588789337,9.07339648443958,8.73271285006346,8.24576180770373,8.02796355405427,8.2868263913576,8.64673588789337,9.07339648443958,8.73271285006346
"TMPRSS3",6.26532212349401,6.48049290235035,6.26055136855025,6.23138670209513,6.10717988677835,6.49346598128747,6.26532212349401,6.48049290235035,6.26055136855025,6.23138670209513,6.10717988677835,6.49346598128747
"SHMT1",8.98510807403292,8.67650579246545,8.7249923248989,9.03254293889368,8.54244900855886,8.5887267726776,8.98510807403292,8.67650579246545,8.7249923248989,9.03254293889368,8.54244900855886,8.5887267726776
"COPS7B",9.91384322519838,9.69015448469426,9.9720065486906,9.68133960737859,9.6300113764718,9.75841179085071,9.91384322519838,9.69015448469426,9.9720065486906,9.68133960737859,9.6300113764718,9.75841179085071
"NUCKS1",12.0960924133036,11.8974057027923,11.8995319978829,11.9921239182868,11.8596873407627,11.7111659787912,12.0960924133036,11.8974057027923,11.8995319978829,11.9921239182868,11.8596873407627,11.7111659787912
"PDIA2",6.92928140134149,7.21697240170607,6.90706521410848,7.03631083974526,6.90552294222736,7.07167731656473,6.92928140134149,7.21697240170607,6.90706521410848,7.03631083974526,6.90552294222736,7.07167731656473
"UNKL",9.41165820806003,9.48365667050151,9.19808851453554,9.41669026275397,9.35503561251426,9.4584639742946,9.41165820806003,9.48365667050151,9.19808851453554,9.41669026275397,9.35503561251426,9.4584639742946
"SHMT2",11.6548218144436,11.6746924627191,11.6739590304633,11.4218770007053,11.3935424454361,11.3654251288565,11.6548218144436,11.6746924627191,11.6739590304633,11.4218770007053,11.3935424454361,11.3654251288565
"SHOX2",7.41474536132782,7.53958605651448,7.17781427503192,7.53067769108687,7.30898703394487,7.41972370753905,7.41474536132782,7.53958605651448,7.17781427503192,7.53067769108687,7.30898703394487,7.41972370753905
"WDR13",9.77638865380972,9.81114716647688,9.56384580783427,9.61380724681858,9.59779459092012,9.43703287701303,9.77638865380972,9.81114716647688,9.56384580783427,9.61380724681858,9.59779459092012,9.43703287701303
"SMAP2",9.24274840773428,9.14638588569503,9.24837579021622,9.23318455926432,9.17228505207599,9.21047424018799,9.24274840773428,9.14638588569503,9.24837579021622,9.23318455926432,9.17228505207599,9.21047424018799
"METTL17",9.6815537972754,9.45929507616663,9.80498479500307,9.51639388121116,9.33097820151687,9.44873400547646,9.6815537972754,9.45929507616663,9.80498479500307,9.51639388121116,9.33097820151687,9.44873400547646
"ACBD3",11.2750335493339,11.3313766415033,11.341268698144,11.1442087288069,11.2786508559882,11.2741948276602,11.2750335493339,11.3313766415033,11.341268698144,11.1442087288069,11.2786508559882,11.2741948276602
"MFSD1",10.8167833638017,10.6134945150495,10.9065471426263,10.7621153945939,10.684808827906,10.7282736277516,10.8167833638017,10.6134945150495,10.9065471426263,10.7621153945939,10.684808827906,10.7282736277516
"PLPPR2",10.7558489698258,10.9243180366424,10.8208513563247,10.9690034370755,11.0505397547301,10.9966617914819,10.7558489698258,10.9243180366424,10.8208513563247,10.9690034370755,11.0505397547301,10.9966617914819
"SMURF2",12.8268407533821,12.6701469167543,12.7286957368272,13.0165461279426,13.0126624387379,12.9680776620928,12.8268407533821,12.6701469167543,12.7286957368272,13.0165461279426,13.0126624387379,12.9680776620928
"CCDC136",6.62016778995944,6.70560117328744,6.52649076038209,6.43649403546715,6.45448166929706,6.6371764553727,6.62016778995944,6.70560117328744,6.52649076038209,6.43649403546715,6.45448166929706,6.6371764553727
"SMYD3",8.19363620678303,8.41037441537035,8.31629028077793,8.24817403055325,8.20885233553018,8.17759153104774,8.19363620678303,8.41037441537035,8.31629028077793,8.24817403055325,8.20885233553018,8.17759153104774
"MTARC1",6.06298653428392,6.38923412184216,5.99294138789611,6.24552607519245,6.02804251372028,6.29217513159433,6.06298653428392,6.38923412184216,5.99294138789611,6.24552607519245,6.02804251372028,6.29217513159433
"TNS3",8.89002210806735,8.54610183371784,8.59620975087223,8.92254625551215,8.65564706308633,8.65820964951373,8.89002210806735,8.54610183371784,8.59620975087223,8.92254625551215,8.65564706308633,8.65820964951373
"SI",4.07672315698914,4.15288753358339,4.09481598602543,4.12513013574273,4.07323175165785,4.08426136880683,4.07672315698914,4.15288753358339,4.09481598602543,4.12513013574273,4.07323175165785,4.08426136880683
"FHIP2B",9.27391769143344,9.23053983620133,9.24340414268664,9.16117361310059,9.16414539262828,9.18314512607256,9.27391769143344,9.23053983620133,9.24340414268664,9.16117361310059,9.16414539262828,9.18314512607256
"PARP12",10.3078656113529,10.4441310293576,10.4956053022563,10.1813094015797,10.574334635273,10.2669907948808,10.3078656113529,10.4441310293576,10.4956053022563,10.1813094015797,10.574334635273,10.2669907948808
"GAREM1",7.85517373095004,7.63026515906954,7.73586063580129,7.65137599578525,7.46851854397578,7.5713479395122,7.85517373095004,7.63026515906954,7.73586063580129,7.65137599578525,7.46851854397578,7.5713479395122
"ZNF574",8.93380438811246,8.53012982586474,8.78878612391673,8.64609343638545,8.6495732446647,8.78376441260058,8.93380438811246,8.53012982586474,8.78878612391673,8.64609343638545,8.6495732446647,8.78376441260058
"CREB3L2",11.3543248681547,11.0820617560436,11.4204994970158,11.1652024693503,11.4019409173007,11.4487186239589,11.3543248681547,11.0820617560436,11.4204994970158,11.1652024693503,11.4019409173007,11.4487186239589
"S100PBP",9.07389940143036,9.07612397972037,9.01094977904338,9.06137289445354,9.11321763780888,9.06652521321231,9.07389940143036,9.07612397972037,9.01094977904338,9.06137289445354,9.11321763780888,9.06652521321231
"IPPK",9.54846464814449,9.5708678734503,9.64146682346109,9.69035959250857,9.65276844532475,9.62497376715933,9.54846464814449,9.5708678734503,9.64146682346109,9.69035959250857,9.65276844532475,9.62497376715933
"MEAF6",9.83000005448524,9.80260755317277,9.89622147708699,9.77141861351679,9.78036444979269,9.83371609758388,9.83000005448524,9.80260755317277,9.89622147708699,9.77141861351679,9.78036444979269,9.83371609758388
"SIAH1",8.88346312465556,8.98807049071429,9.08257154820221,8.87549043411917,9.04851274235996,8.95500181906073,8.88346312465556,8.98807049071429,9.08257154820221,8.87549043411917,9.04851274235996,8.95500181906073
"CCDC14",8.56568618987779,8.31136556480682,8.90571539472831,8.62643043885664,8.50205941718161,8.71700548281953,8.56568618987779,8.31136556480682,8.90571539472831,8.62643043885664,8.50205941718161,8.71700548281953
"ILRUN",10.7510697507149,10.7275121046355,10.6791081109288,10.6643254193362,10.8610864746241,10.3993208272659,10.7510697507149,10.7275121046355,10.6791081109288,10.6643254193362,10.8610864746241,10.3993208272659
"ENGASE",8.58664949321578,8.82701867641637,8.62294462782891,8.5142351139021,8.60359402328784,8.54449762873934,8.58664949321578,8.82701867641637,8.62294462782891,8.5142351139021,8.60359402328784,8.54449762873934
"PCED1A",9.3140255549987,9.36248359860275,9.30049511249965,9.12711729240489,9.18778440977425,9.21050224945332,9.3140255549987,9.36248359860275,9.30049511249965,9.12711729240489,9.18778440977425,9.21050224945332
"CFAP68",5.81208443579414,5.79743827317441,5.91441757131751,5.84142286516562,5.89372743873122,5.88984257367685,5.81208443579414,5.79743827317441,5.91441757131751,5.84142286516562,5.89372743873122,5.88984257367685
"RMND5B",9.74459576429002,9.71980411384029,9.6936263344822,9.60062818703623,9.54586815983767,9.73842735638888,9.74459576429002,9.71980411384029,9.6936263344822,9.60062818703623,9.54586815983767,9.73842735638888
"FNDC3B",12.4164654579957,12.5144943947209,12.6609770212982,12.5428954053743,12.8300984606587,12.6510335432849,12.4164654579957,12.5144943947209,12.6609770212982,12.5428954053743,12.8300984606587,12.6510335432849
"MTHFSD",7.59672142571146,7.58286037202454,7.82812155325823,7.57910165728653,7.57635988728366,7.58997892619183,7.59672142571146,7.58286037202454,7.82812155325823,7.57910165728653,7.57635988728366,7.58997892619183
"SIAH2",9.73909280881444,9.7149343480894,9.58111664853513,9.69331475925465,9.60927455643487,9.56286816906928,9.73909280881444,9.7149343480894,9.58111664853513,9.69331475925465,9.60927455643487,9.56286816906928
"CERK",11.5028078425143,11.7316356823259,11.5717390582886,11.8440801871183,11.7618452815767,11.8618737613633,11.5028078425143,11.7316356823259,11.5717390582886,11.8440801871183,11.7618452815767,11.8618737613633
"RBM15",9.17071232468663,9.10946125633286,9.18830769456359,9.14533210393576,9.05836435392528,8.96560382950983,9.17071232468663,9.10946125633286,9.18830769456359,9.14533210393576,9.05836435392528,8.96560382950983
"GINS3",10.5979675655994,10.1572668997715,10.4478605481874,10.3205121135565,9.74975027744368,9.99203432362652,10.5979675655994,10.1572668997715,10.4478605481874,10.3205121135565,9.74975027744368,9.99203432362652
"TBC1D15",9.47152153468715,9.77370575874563,9.78898244144731,9.7572397956259,9.83855976505297,9.74789823293126,9.47152153468715,9.77370575874563,9.78898244144731,9.7572397956259,9.83855976505297,9.74789823293126
"EPS8L2",8.29332389420868,8.46505488533889,8.11701567462422,8.24942383236525,8.12047613807305,8.26684047651002,8.29332389420868,8.46505488533889,8.11701567462422,8.24942383236525,8.12047613807305,8.26684047651002
"LMF1",10.0356759332475,10.2402633756466,10.0943772141161,9.87295193880603,9.8740654231885,10.0811600359945,10.0356759332475,10.2402633756466,10.0943772141161,9.87295193880603,9.8740654231885,10.0811600359945
"EXO5",8.46020864535301,8.24270978739816,8.44524655689884,8.38915512443277,8.17307196914221,8.22776963197926,8.46020864535301,8.24270978739816,8.44524655689884,8.38915512443277,8.17307196914221,8.22776963197926
"IFT22",11.0199707054986,11.2040791470176,10.946609032907,11.0983912406397,10.9841955514945,10.8508146711173,11.0199707054986,11.2040791470176,10.946609032907,11.0983912406397,10.9841955514945,10.8508146711173
"CEP85",8.36856333753017,7.99560061284793,8.29278578717099,8.36012317231205,8.14264366430462,8.15819588926067,8.36856333753017,7.99560061284793,8.29278578717099,8.36012317231205,8.14264366430462,8.15819588926067
"DDX31",8.75933045644917,8.48441354691173,8.75177542352245,8.54232261147414,8.56036424865846,8.59428708274183,8.75933045644917,8.48441354691173,8.75177542352245,8.54232261147414,8.56036424865846,8.59428708274183
"DEPTOR",6.76283877461805,6.74101121523089,6.43270333367724,6.83453800991887,6.55892258066619,6.94577769475677,6.76283877461805,6.74101121523089,6.43270333367724,6.83453800991887,6.55892258066619,6.94577769475677
"IQCH",5.82029043689129,5.77922128233776,5.85691806983557,5.70878762672118,5.81248260232616,5.78440322470441,5.82029043689129,5.77922128233776,5.85691806983557,5.70878762672118,5.81248260232616,5.78440322470441
"ST6GAL1",11.3360833089573,11.7943968610754,11.6964039883303,11.2572941674202,11.7012082819079,11.5170816729909,11.3360833089573,11.7943968610754,11.6964039883303,11.2572941674202,11.7012082819079,11.5170816729909
"EFCAB6",4.7572192747645,4.8125520955141,4.92285789401911,4.74729891949187,4.7764100625937,4.83849179932747,4.7572192747645,4.8125520955141,4.92285789401911,4.74729891949187,4.7764100625937,4.83849179932747
"ARV1",9.77511997984435,9.53331007332653,9.5981765466069,9.69237907309105,9.74438674557367,9.58644385935587,9.77511997984435,9.53331007332653,9.5981765466069,9.69237907309105,9.74438674557367,9.58644385935587
"NMNAT1",6.69197293107707,6.69279788737077,6.82001912056285,6.62702398233739,6.65567131474537,6.34225690617447,6.69197293107707,6.69279788737077,6.82001912056285,6.62702398233739,6.65567131474537,6.34225690617447
"P2RY12",4.3464945654707,4.30767426154531,4.11140630754775,4.20054249285556,4.16349283384828,4.33465420725368,4.3464945654707,4.30767426154531,4.11140630754775,4.20054249285556,4.16349283384828,4.33465420725368
"IL25",6.45716402625257,6.50891932266566,6.11575260280091,6.39412861974372,6.21132208237465,6.52574497869227,6.45716402625257,6.50891932266566,6.11575260280091,6.39412861974372,6.21132208237465,6.52574497869227
"CYP3A43",5.29748044590713,5.37904785595492,5.29960783059836,5.25808363368402,5.32529909293346,5.36502842116056,5.29748044590713,5.37904785595492,5.29960783059836,5.25808363368402,5.32529909293346,5.36502842116056
"ST3GAL1",10.8787449221787,10.7219397640803,10.7644410052787,10.9398566965821,10.8709514697201,10.9268654315851,10.8787449221787,10.7219397640803,10.7644410052787,10.9398566965821,10.8709514697201,10.9268654315851
"ST3GAL2",10.0698945834789,10.2445653013141,10.095539949441,10.1542057205515,10.312239456973,10.0876377965437,10.0698945834789,10.2445653013141,10.095539949441,10.1542057205515,10.312239456973,10.0876377965437
"KLC2",10.0695217669549,10.0378921943647,9.86470437931258,10.0581976828009,10.1179825919342,10.003624212423,10.0695217669549,10.0378921943647,9.86470437931258,10.0581976828009,10.1179825919342,10.003624212423
"FNDC4",10.8442352239123,10.7925757241436,10.4452700718209,10.7395708121252,10.6094942861662,10.3606730295648,10.8442352239123,10.7925757241436,10.4452700718209,10.7395708121252,10.6094942861662,10.3606730295648
"FBXL17",8.80065454230515,9.0109519595397,8.91651811123936,8.90479863884348,8.95662292408123,8.91889631748785,8.80065454230515,9.0109519595397,8.91651811123936,8.90479863884348,8.95662292408123,8.91889631748785
"PORCN",9.40889983966797,9.48399743104816,9.45641761557134,9.26338215850027,9.4119437301969,9.43516921217168,9.40889983966797,9.48399743104816,9.45641761557134,9.26338215850027,9.4119437301969,9.43516921217168
"GNPNAT1",10.5362264072534,10.4819872328458,10.5695615566098,10.7998094202789,10.7277800798394,10.8024119122257,10.5362264072534,10.4819872328458,10.5695615566098,10.7998094202789,10.7277800798394,10.8024119122257
"ISL2",7.8974445501014,7.89055188445699,7.60335890035826,7.86829211281548,7.83835312867997,7.97411452966231,7.8974445501014,7.89055188445699,7.60335890035826,7.86829211281548,7.83835312867997,7.97411452966231
"MARCHF7",10.6861826645831,10.6447555637956,10.9127528398359,10.7752709804865,10.8483799481644,10.7681595681457,10.6861826645831,10.6447555637956,10.9127528398359,10.7752709804865,10.8483799481644,10.7681595681457
"SPATA20",10.7291272500018,10.8909147467951,10.818644927772,10.4786977571439,10.5241640796716,10.4668361418727,10.7291272500018,10.8909147467951,10.818644927772,10.4786977571439,10.5241640796716,10.4668361418727
"YTHDC2",9.31419814856965,9.19202920367006,9.485258456543,9.26577250401283,9.3213133640428,9.18027874209397,9.31419814856965,9.19202920367006,9.485258456543,9.26577250401283,9.3213133640428,9.18027874209397
"SLC13A3",7.09290564105148,7.25934256345595,6.99612221457587,7.06785802381143,7.07749546860754,7.00767732611095,7.09290564105148,7.25934256345595,6.99612221457587,7.06785802381143,7.07749546860754,7.00767732611095
"ETNPPL",4.60295713650141,4.69778179146506,4.57419538700534,4.73068749170486,4.51743228864974,4.70577034434069,4.60295713650141,4.69778179146506,4.57419538700534,4.73068749170486,4.51743228864974,4.70577034434069
"TUT1",9.05534757701466,9.20703907839822,9.19303762116788,9.12805141148655,9.18870541458583,9.22815456269204,9.05534757701466,9.20703907839822,9.19303762116788,9.12805141148655,9.18870541458583,9.22815456269204
"AIDA",3.30337077817783,3.24590711018925,4.8357966258834,4.21731512988289,3.67823830465652,3.54241417741165,3.30337077817783,3.24590711018925,4.8357966258834,4.21731512988289,3.67823830465652,3.54241417741165
"USP46",9.34329893974874,8.95697076182238,9.5467728288226,9.79240772759826,9.82124951211419,9.89915815656551,9.34329893974874,8.95697076182238,9.5467728288226,9.79240772759826,9.82124951211419,9.89915815656551
"NIBAN2",11.4899044918888,11.3747701109577,11.2405447663551,11.5710494370483,11.5170312736108,11.3710671941851,11.4899044918888,11.3747701109577,11.2405447663551,11.5710494370483,11.5170312736108,11.3710671941851
"VWA1",11.1513891494141,11.3083785849385,10.769978262972,11.0226197967008,10.6451680098308,11.1447743461211,11.1513891494141,11.3083785849385,10.769978262972,11.0226197967008,10.6451680098308,11.1447743461211
"PLEKHG2",9.93377622248874,10.1077124793672,10.1379763966191,9.81805634448677,9.9737698695146,9.98391317529528,9.93377622248874,10.1077124793672,10.1379763966191,9.81805634448677,9.9737698695146,9.98391317529528
"DCLRE1B",9.25067509340452,8.60023091002286,8.93219083381616,9.10348280708725,8.68661943773508,8.75418469214888,9.25067509340452,8.60023091002286,8.93219083381616,9.10348280708725,8.68661943773508,8.75418469214888
"NABP1",9.99754609184816,9.76052101336434,9.93928693563686,10.1783431120739,10.2831121034203,10.2460511840721,9.99754609184816,9.76052101336434,9.93928693563686,10.1783431120739,10.2831121034203,10.2460511840721
"RFX7",10.7022339242334,10.7556268947098,10.7751739476078,10.5280975897232,10.7636902101057,10.7498840482499,10.7022339242334,10.7556268947098,10.7751739476078,10.5280975897232,10.7636902101057,10.7498840482499
"CDCP1",8.46212117495323,7.93812113018179,7.88040708344933,8.39234334629317,8.22035353111232,8.20428508558912,8.46212117495323,7.93812113018179,7.88040708344933,8.39234334629317,8.22035353111232,8.20428508558912
"PAPOLG",9.41493309112192,9.42641915661427,9.68000413511839,9.3255697795512,9.44406782212714,9.44166812198765,9.41493309112192,9.42641915661427,9.68000413511839,9.3255697795512,9.44406782212714,9.44166812198765
"C12orf43",9.69398113174712,9.57388154914745,9.52114501299389,9.66212761458492,9.55342595494306,9.62884555733151,9.69398113174712,9.57388154914745,9.52114501299389,9.66212761458492,9.55342595494306,9.62884555733151
"BMP1",9.79685558962234,9.86805101217203,9.91513698977179,9.71357903388553,9.70020163715162,9.81456211968402,9.79685558962234,9.86805101217203,9.91513698977179,9.71357903388553,9.70020163715162,9.81456211968402
"PMEL",6.33583877400378,6.3253512276984,6.33261919623504,6.26803182177827,6.3176985020121,6.37662881150939,6.33583877400378,6.3253512276984,6.33261919623504,6.26803182177827,6.3176985020121,6.37662881150939
"AGXT2",6.13056335241966,6.16148958373204,6.07887026972053,6.24481940379031,5.96991987080141,6.22666146539076,6.13056335241966,6.16148958373204,6.07887026972053,6.24481940379031,5.96991987080141,6.22666146539076
"STIL",9.8806248852206,9.02536035085106,9.61047932380454,9.63883232003162,9.21780470582864,9.32605008098406,9.8806248852206,9.02536035085106,9.61047932380454,9.63883232003162,9.21780470582864,9.32605008098406
"BCL11B",7.67343581406263,7.6744363383844,7.39815463028311,7.54788063496754,7.60754563393574,7.63757594605732,7.67343581406263,7.6744363383844,7.39815463028311,7.54788063496754,7.60754563393574,7.63757594605732
"SIM1",6.792620526289,6.78841514676024,6.87199838498905,6.8417642248018,6.64508624677966,6.90820120086042,6.792620526289,6.78841514676024,6.87199838498905,6.8417642248018,6.64508624677966,6.90820120086042
"CASD1",8.62978590760705,8.68480239849082,8.93067480686329,8.54512009039175,8.50146344654454,8.54779190603022,8.62978590760705,8.68480239849082,8.93067480686329,8.54512009039175,8.50146344654454,8.54779190603022
"LRRC19",3.51609945977815,3.60761602341646,3.89616635659525,3.63891223568152,3.63478547812591,3.39570236495561,3.51609945977815,3.60761602341646,3.89616635659525,3.63891223568152,3.63478547812591,3.39570236495561
"SLC30A5",9.69459774253402,9.62957790725615,9.7901894103506,9.49904195861115,9.47344142497193,9.40594625557049,9.69459774253402,9.62957790725615,9.7901894103506,9.49904195861115,9.47344142497193,9.40594625557049
"CCDC71",9.97107282570579,10.0269938238562,9.96671815348536,9.90391663011269,9.79167554478729,9.90850748846669,9.97107282570579,10.0269938238562,9.96671815348536,9.90391663011269,9.79167554478729,9.90850748846669
"RASAL3",8.0642764324303,8.22774079151923,8.0034634898548,8.06594981387909,7.8375720023081,7.82834792777263,8.0642764324303,8.22774079151923,8.0034634898548,8.06594981387909,7.8375720023081,7.82834792777263
"TTC23",8.78284755498708,8.7462946656474,8.72550791798017,8.61856202632602,8.62437557854227,8.60955332989977,8.78284755498708,8.7462946656474,8.72550791798017,8.61856202632602,8.62437557854227,8.60955332989977
"MRPL14",10.1021966702938,9.79593612773888,9.7695695751283,10.3140779247659,10.4086937891113,10.1232079774969,10.1021966702938,9.79593612773888,9.7695695751283,10.3140779247659,10.4086937891113,10.1232079774969
"SIM2",6.68700806983005,6.72145273155178,6.49036395248551,6.65874413880364,6.66723335583324,6.50682574081362,6.68700806983005,6.72145273155178,6.49036395248551,6.65874413880364,6.66723335583324,6.50682574081362
"SIPA1",10.6774645909166,10.7099350864663,10.5778673802805,10.654117211639,10.8018745487971,10.6833168867241,10.6774645909166,10.7099350864663,10.5778673802805,10.654117211639,10.8018745487971,10.6833168867241
"NT5DC2",12.6046228543826,12.5833587517451,12.4141201144957,12.4613013668655,12.245223445464,12.3623877682373,12.6046228543826,12.5833587517451,12.4141201144957,12.4613013668655,12.245223445464,12.3623877682373
"CENPH",7.26707183125621,6.81540027706158,7.23678503634151,7.35317109450712,7.06163091169481,7.09929758574996,7.26707183125621,6.81540027706158,7.23678503634151,7.35317109450712,7.06163091169481,7.09929758574996
"MRPS26",9.6362099104472,9.53615838586474,9.3886593796715,9.70532987846047,9.52847030052042,9.49786441175399,9.6362099104472,9.53615838586474,9.3886593796715,9.70532987846047,9.52847030052042,9.49786441175399
"SIX3",8.24637754431147,8.17580699903651,7.57470480136597,8.04918622380348,7.70212078603604,7.86141325902925,8.24637754431147,8.17580699903651,7.57470480136597,8.04918622380348,7.70212078603604,7.86141325902925
"MRPS15",11.9308121628394,11.978633692964,11.9140553347176,11.953748479973,11.9403386593462,11.8725026737973,11.9308121628394,11.978633692964,11.9140553347176,11.953748479973,11.9403386593462,11.8725026737973
"MRPS11",12.4232814557308,12.4659967077787,12.2396235527353,12.44312001648,12.2679817925654,12.3950284872922,12.4232814557308,12.4659967077787,12.2396235527353,12.44312001648,12.2679817925654,12.3950284872922
"MRPS9",7.85363206296138,7.85062152388326,7.98069715435309,7.81799391487214,7.820955898347,7.83121196762048,7.85363206296138,7.85062152388326,7.98069715435309,7.81799391487214,7.820955898347,7.83121196762048
"MRPS5",9.63048677969961,9.71541051802361,9.82682010200825,9.80379797623981,9.63615925921334,9.77195224649947,9.63048677969961,9.71541051802361,9.82682010200825,9.80379797623981,9.63615925921334,9.77195224649947
"SKI",11.0284806373825,11.0138573140862,11.0959959716415,11.0076950042816,11.1460462709527,11.1002008214846,11.0284806373825,11.0138573140862,11.0959959716415,11.0076950042816,11.1460462709527,11.1002008214846
