"","HUVEC_scr_siRNA_1.CEL","HUVEC_scr_siRNA_2.CEL","HUVEC_scr_siRNA_3.CEL","HUVEC_scr_siRNA_DLL4_1.CEL","HUVEC_scr_siRNA_DLL4_2.CEL","HUVEC_scr_siRNA_DLL4_3.CEL","HUVEC_USP10_siRNA_1.CEL","HUVEC_USP10_siRNA_2.CEL","HUVEC_USP10_siRNA_3.CEL","HUVEC_USP10_siRNA_DLL4_1.CEL","HUVEC_USP10_siRNA_DLL4_2.CEL","HUVEC_USP10_siRNA_DLL4_3.CEL"
"LMF1",6.47718284717839,6.6611964080423,6.57252565411109,6.8947526262157,7.07723636113998,6.80841095682115,6.92664680097818,6.72046601890658,6.58850785124265,6.99026793665705,6.94550744539191,6.81603621124245
"EXO5",5.79854521184424,5.5957802757788,5.85543838631771,5.75116902894219,5.81101332037827,5.48187446010326,6.07920914481728,5.93719590702995,5.92799800989155,5.99731072484216,5.59541777572799,5.96889251462279
"IFT22",6.85310872326704,6.97633136757356,6.94128493960746,7.12059368711142,7.18206710751682,7.13819535605623,7.35855501624904,7.25325366552377,7.20218047256723,7.14945411225194,7.33961800353141,7.33054322390787
"CEP85",7.01614076743067,6.80057359637264,6.96870772435848,6.40773019863639,6.56810794794137,6.6346448502372,7.00088925981204,6.97608932027462,7.02534987751638,6.47131198103221,6.83208550039701,6.80963963268967
"DDX31",7.08035959525332,7.17133674798766,7.41277623652851,7.11898690757189,6.98322940098115,6.96426076001145,7.13904753803661,6.92853985945617,7.30720958183011,7.19489928309517,6.89417057142341,6.79489146627287
"RMND5A",8.2124600966893,8.22004516674475,8.19985868299019,8.23997699962159,8.21281124297141,8.09730313316209,8.0637992608797,8.02275185562254,8.03450207538985,7.83737972765947,8.04527983431181,7.98792850899731
"DEPTOR",3.33619392696564,3.48153296577355,3.3747074008847,3.47134658193785,3.45269742612066,3.90498596137855,3.3679550092133,3.52066046151921,3.4713180319783,3.66065623241722,3.49021113384187,3.62069852895133
"IQCH",3.60224241514725,3.65967349779406,3.61618615448026,3.82900691477092,3.63406634430222,3.59012939999082,3.48152906602839,3.69950359982218,3.91604394616146,3.86969145524871,4.10947070179076,3.97371627182446
"ST6GAL1",5.83950020528988,5.74864982186307,5.81649331119568,6.13586625170533,6.14911915767065,6.09948197755858,5.50368218638781,5.66683142849567,5.53742782608099,5.8057165102099,5.84012200772541,5.84994053456962
"EFCAB6",3.07786828632607,2.85552531640728,3.01902291700122,3.12220266448684,2.91106883598602,2.88172671335358,2.76270019590215,3.02493561416951,3.02758887596051,3.2248934151731,3.36136033693116,2.94377773967679
"ARV1",7.20921288803549,7.16924746851157,7.17098964001891,7.07919497768023,7.22877829980489,7.06545190622568,7.13454533851565,7.24507148981717,7.16176978109798,7.15162505400398,7.17746753187549,7.13355759366639
"NMNAT1",5.96048292878325,6.05241168558954,6.12130922835262,6.39669126663484,6.25826611080389,6.2323465991469,6.14089839869135,6.22804134384688,6.19712044633364,6.17248875985036,5.92575313022419,6.30396366931804
"P2RY12",3.00420909941306,2.82028919533276,3.18205488213468,2.6311805032779,2.86379875505278,2.93566489582607,2.76166573873036,2.99203015513569,2.84592673415251,2.98261515975592,2.73898953148079,2.87446832121506
"IL25",4.26801245912486,4.16291309884837,4.69203300081467,4.36479001350907,4.31787121122922,4.28424949120869,4.33698633565178,4.39624283305938,4.04301803102934,4.24104435905336,3.99352394438676,4.21847743277712
"CYP3A43",2.92259523122006,3.21468901069533,2.92590637532236,2.74986195130528,3.0537366774355,2.5725490096924,2.95901012270112,3.17740470926175,2.70863862326283,2.72430202445522,2.99589348878236,3.21156626199911
"ST3GAL1",8.32429075624442,8.20537543994283,8.31414946499221,7.8152280246425,7.83225938508016,7.8696543124402,8.15440551142984,8.13491039779925,8.28141347177973,7.78255186906856,7.94553897837347,7.90332890365775
"ST3GAL2",8.17511087058759,8.15343383177071,8.02382433804088,8.49267759229536,8.51313603024741,8.43382672694737,8.0604506009825,8.0798686110812,8.28079407154897,8.46691677251456,8.35164655882305,8.39093595034859
"ELOVL1",9.03294706706453,8.90975541380476,9.00588426675099,8.9444253265121,9.03687610685574,8.8864028511669,8.84657923108796,8.91785980844367,8.6853658554555,8.64029569873966,8.76289952716027,8.82802799743814
"KLC2",8.07573291274826,8.10572735441887,8.16213730596277,8.22590498649937,8.08354563101407,8.02681490698457,8.26331528605319,8.26014862612302,8.29571975218763,8.38173475831302,8.28391404011232,8.37492588672922
"FNDC4",8.38519375889995,8.57758873530516,8.4270240868948,8.55538956288841,8.68204440592928,8.60814030639655,8.214530582205,8.23008713702425,8.09981806752738,8.60308834906287,8.25395972773394,8.30373201027133
"FBXL17",6.7768442095414,6.71673830285912,6.68629342697214,6.88365130548651,7.04590650413941,6.82986658155197,6.88101942538462,6.95670311605649,6.90943126524494,6.90625330149819,6.94469868466817,6.93028718367375
"ST3GAL4",6.20701265386372,5.96801740615506,5.97951303832772,6.05706032723859,5.88439665950645,6.01624934253888,5.82010012790453,6.2105969118951,6.10473093474461,5.99191662264421,6.06415986519405,6.03193281318424
"PORCN",9.09310832295677,9.23640136593071,9.13791360356772,9.38323260066838,9.40217149675346,9.31907453636499,9.05473647667531,9.24707785657945,9.03583927343936,9.27666637118439,9.30451316305589,9.19164350745967
"GNPNAT1",9.43407055283215,9.37852506009741,9.4205049974092,8.82733093998842,8.86391454206517,9.14580617525706,8.94131659525944,9.04420407030293,8.95726365810567,8.43851609422912,8.6515978372694,8.77589135030618
"ISL2",5.2820865175768,5.66400585672318,5.51655344940519,5.46018409724188,5.36481062009615,5.41387037985356,5.44153236108064,5.15486039373644,5.47030338272598,5.44658131557493,5.32950755081549,5.408697920861
"MARCHF7",10.2350675259716,10.2883609322193,10.1852705134076,10.0880631124539,10.1312498268076,10.1235747106052,10.2228780533617,10.314874573772,10.3067865198738,10.1856311668723,10.2525006330241,10.3458489571923
"SPATA20",7.77584639898335,7.62947253060538,7.61691660087108,7.73952668698384,7.62086804465441,7.62656247505382,7.79981977555679,7.88022697646076,7.73372705347295,7.87442831329084,7.91453339678073,7.74770819136664
"YTHDC2",8.12212546717245,8.0510661092715,8.1330149000892,8.0318271937915,7.98282362387211,8.07356017385202,7.98912724535389,8.07456568667171,8.35187866319971,8.08609940754065,8.03632410963617,8.01163400815047
"SLC13A3",4.72046681864875,4.65824643275594,4.6905337283587,4.73937329756344,4.53475469941998,4.62364934384603,4.66473826386252,4.52800772026058,4.57791234292021,4.75234955948998,4.57659033521385,4.66463393181661
"ETNPPL",3.23482729501622,3.30871780626067,3.09159638060594,3.38579418223235,3.00226025491931,3.37409195235151,3.31738988878042,3.30983303000219,3.18565331281855,3.27536770706868,3.33515187688891,3.31585701597125
"TUT1",7.23969871403373,7.11442211449089,7.07224435820123,7.26104765322579,7.06152461883222,7.06803894608238,7.22417813134619,7.32561439599233,6.99707514413753,7.12651910895585,7.19891183781859,7.20126080384243
"AIDA",5.75370345576578,5.6598749532979,5.85619799832737,5.71342139773838,5.54987657695392,5.60371014207439,5.62977136401277,5.64729202412013,5.5225691592394,5.60662906739451,5.62023236974787,5.62115826011635
"USP46",7.83472712725697,8.07057776912015,8.04511897968978,7.89912819770079,7.92186115500571,7.81343889102676,7.72531913867159,7.81162325418193,7.53140744445796,7.43197712506928,7.72059243745115,7.61480988437466
"NIBAN2",10.3845605840329,10.3240406391461,10.3294703557193,10.249225048811,10.2020898311909,10.1128010973952,10.2506878855096,10.2136448301969,10.2224639623985,10.0725230394243,10.0498950421668,10.1663070042683
"VWA1",6.20807189665517,6.42322310806783,6.29139782281663,6.40170434853952,6.34214750211732,6.54897717716479,6.46415406502855,6.34447167384659,6.16478344280543,6.66326244427328,6.43200275258464,6.3931745952372
"PLEKHG2",7.68527369139718,7.44927367485983,7.56502371889288,7.9708701195596,7.88901893626769,7.70473303800727,7.64502257764043,7.63189938492761,7.43857486783548,7.54931448392659,7.68706542385011,7.69065565862743
"DCLRE1B",7.97981975786202,7.82776331482212,7.95851738153144,7.27533591255052,7.36406765369355,7.42123946666145,7.8399213212663,7.85153539580722,7.88519874233009,7.14913136921203,7.3640097121306,7.34797183456252
"NABP1",7.18192508709929,6.83615606199961,6.95211647437478,6.62904280451147,6.57365837242524,6.41114078110258,7.09184187284147,7.14847292248806,6.95927591836738,6.74833667933653,6.89043468891608,6.97943537574478
"METTL4",6.84820972322979,7.03981810543255,6.98736264592345,6.45464045094885,6.604970036178,6.69772616103472,6.89284019831234,6.94453875790762,6.88892836388977,6.43680605025633,6.70567671113004,6.57580072920217
"RFX7",7.15904658230813,7.14394800625997,7.21032966860789,7.27654715585877,7.32718850684619,7.32273182465844,7.03131245921609,7.24256157300299,7.27898309024808,7.31281454965573,7.37845576972275,7.2988525390336
"CDCP1",5.20700050134949,5.25328146377647,4.90733315580716,4.65203372431472,4.38987313347342,4.6835853259175,4.95881636064546,4.55793800812238,4.70504420472916,4.25057490171686,4.62893320948153,4.52791367779831
"ST3GAL3",6.2680187935444,6.20224323933682,6.06588766793944,6.10064886664836,6.54413235782313,6.25569393488403,6.2272965490893,6.5384766644379,6.33677128489149,6.23334248224681,6.4536179628981,6.27335268104717
"PPP1R3G",5.18077866959453,5.10692135841659,5.04291845429863,5.07018178909968,4.7301614542718,5.38546484096862,5.11360615986618,5.13368270303857,5.16710285790341,5.4830943726124,5.44708434234225,5.24727790057596
"PAPOLG",8.37235022487797,8.26479267912848,8.46961614962457,8.24692856717923,8.34472177006096,8.46932415539341,8.44729292597089,8.43889970038012,8.34536742069118,8.3338679341801,8.41260738383726,8.38080012589744
"C12orf43",7.20121421506733,7.21765180788955,7.02961667241046,7.0711454627587,7.03246863642303,7.11083001908247,6.902071860934,6.82808093204799,6.82726748646766,6.69076127919395,6.91786224070366,6.90032554596579
"BMP1",7.50234649203774,7.42108845890838,7.1636543172963,7.68287567732496,7.70188340850067,7.50093711557225,7.39775983980476,7.41661642054895,7.27173810897458,7.49049956788786,7.67643813541846,7.51510776211069
"PMEL",4.16898695308984,4.08524287407596,3.88070269626912,4.30158357285099,3.95028920120564,4.43774922048124,3.93692543923127,4.33601616742304,4.27838582089831,4.21122090683365,4.27442160623025,4.37777781644019
"LPIN3",6.13465844903336,6.22991263098761,6.10344676776318,6.14958233588479,5.8784527381817,6.15668969416822,5.98576919147991,6.10633837030975,5.94133092086432,6.15621206983239,6.23432377297749,6.32743205959511
"RANBP17",6.51483980749452,6.52590254518578,6.5130389391684,6.20973446487836,6.1446397607345,6.2207461433743,6.3621082402353,6.57881026357125,6.60120616822106,6.03209197352428,6.33937995764598,6.10248048493831
"AGXT2",3.78048507846641,3.84117191068103,3.91516972480959,3.6815740262245,3.72403565743893,4.02192532732299,3.90394202816576,3.6989703103419,4.08647846021539,3.90356577052591,3.70929403405424,4.01953137950196
"STIL",8.87336661637067,8.68829506847362,8.79190777183557,8.16649256294067,8.02898147370314,8.21140194317007,8.68874099926282,8.73548408193207,8.64799772901758,8.05079080620843,8.25458295814541,8.2879583925028
"BCL11B",4.61409747248619,4.87221721926385,4.71732492952769,4.68998763190229,4.74538266699595,4.97858499336516,4.8463230900259,4.98829360831935,4.869751589748,4.6941531503203,4.46217618796589,4.63630996257105
"SIM1",3.6346662145021,3.58849731513732,3.58013630683745,3.19387940077982,3.55771610334903,3.39794183853793,3.47383477579365,3.44243278372884,3.34106072374681,3.67139004942271,3.60730951560416,3.74232547730452
"CASD1",7.87180314605064,8.00741815443181,7.93855080232654,8.10565446726467,8.21707876842372,8.08527545149028,8.09844643077318,8.14514686643575,7.97497041158006,8.0712518317909,8.17719663049688,8.09930719149254
"LRRC19",2.36822645593485,2.07958763906116,1.7991425759459,2.2548685607699,2.10284256406081,2.01539554243116,2.2303403642716,2.22487109846475,2.13427467413552,2.1083444106795,2.19765250159382,2.02903000120061
"SLC30A5",7.97627389336841,8.04933655841257,8.0027079874716,7.94950704900022,7.93714964288783,7.96140887852169,8.15324449860315,8.19919239606583,8.11272416883459,8.15860179531806,8.16189332304086,8.19129226436959
"CCDC71",7.3062757036961,7.4263129876259,7.26126307284321,7.11867687319236,7.13899299765366,7.24307169778865,7.2854949588279,7.20500914533487,7.13097969638714,7.26953447037218,7.04556718045336,7.03312959664431
"RASAL3",5.89070660999612,6.00065389647784,6.05134766017702,5.88195484794437,5.96904707947437,5.8850078599205,5.86251376700787,5.96348417973421,5.85207939233487,5.94038110452841,5.73593132651213,5.94194646580386
"TTC23",7.41202712855755,7.24469816983762,7.20147854797918,7.34942444741043,7.43523247937011,7.26217133332538,7.39243462573921,7.54358536223724,7.477383057314,7.37514588610631,7.40283045153153,7.3420157794109
"MRPL14",7.04543921287825,7.32597811223615,7.38647008701664,6.95988222109291,7.08382012267252,7.14885299230231,7.43577897065994,7.30212596371065,7.55888774329856,7.19193615248213,7.41307631892699,7.18406107714956
"SIM2",4.35855851791651,4.26394120048418,4.38959001603785,4.35278461915362,4.54157484645497,4.4322447664611,4.33369788127702,4.27497569826156,4.2005758629254,4.48317226270022,4.38193074974463,4.48214853812633
"SIPA1",7.63207214926285,7.53302596298758,7.42021316501861,7.41624063973457,7.24838227475281,7.3456945219646,7.30549501944408,7.37390657459124,7.43237441033922,7.34386152250008,7.2779682459278,7.55884148666135
"NT5DC2",10.7087007183046,10.7550021609061,10.6450232969736,10.5673589911608,10.5302227707865,10.5121665849935,10.6838611572494,10.728694726116,10.6000001830243,10.5761420289039,10.6566298908188,10.5485043761254
"CENPH",5.95800776117554,6.06207763921272,6.29741539440267,5.59433802413728,5.45622169688498,5.63584403686063,6.05233525591321,6.12209721919171,6.10350458176891,5.72021529925035,6.08258900279037,5.96952012845276
"MRPS26",7.66404812063679,7.71309895898908,7.7807147442017,7.46194240438575,7.61581315709438,7.62554288970606,7.72579695828146,7.72803435249476,7.79864744819524,7.72461213534305,7.66411286918041,7.82459911139669
"SIX1",4.16085124910341,4.58684707345883,4.35615697077532,4.44819460523188,4.25891746038376,4.17248395712323,4.25591930545802,4.66335650861717,4.11278178847414,4.25688994432741,4.26468245328437,4.16951819157103
"SIX3",5.45059918047604,5.68190431649378,5.39466355968054,5.58760919696258,5.61129460300137,5.57797751342613,5.67950170438467,5.58801933108274,5.78976834835365,5.49604248888697,5.63957459577796,5.63040094294635
"MRPS15",10.3845095036691,10.3983741848411,10.3732013947209,10.2883688023705,10.396677215057,10.29706619594,10.4454741546281,10.406430773806,10.3311503715089,10.3297492184542,10.3214890690914,10.3611165489078
"MRPS11",8.36258846459653,8.32861362019109,8.39717817026325,8.29963122803993,8.41354192019093,8.41903533371696,8.37199977566286,8.2948487738565,8.30013839297127,8.27570054867053,8.37821180985512,8.32916496248923
"MRPS9",8.00290799624809,7.9235598440285,7.97862777335397,7.72098851474603,7.88920788334216,7.9352742739103,7.90959701102456,7.89215414852816,7.99488691139313,7.89396696182039,7.84121929491812,7.89979191408864
"MRPS5",9.09954032045431,9.16138225646058,9.17717786449173,8.91937877033057,9.00677363893426,9.15852228075952,9.254278457433,9.38037290965736,9.18801849703528,9.10334648250528,9.14014112478131,9.23484702751687
"SKI",7.93532636285113,7.93895446318504,8.13837963445873,8.06318071504362,8.11552801926559,8.14830188288776,7.84018147753663,7.75254635557946,7.83341400380739,7.90456984490554,7.87408113145505,7.81090991201164
"MRPL41",6.55472306809852,6.59145131218539,6.32606717035845,6.28162128348887,6.66664577734376,6.55008722926609,6.6995669966537,6.55961087398533,6.52790272555166,6.63189397001832,6.80798753555302,6.64084859373875
"MRPL40",7.31540888634482,7.41683821453456,7.26782472182095,7.11384349879136,7.25774732423028,7.16178111597965,7.31612541340456,7.21885732425478,7.20886467737106,7.15983528258423,7.39942369179359,7.22681486148177
"MRPL36",7.10387488410876,7.0537886173779,7.23984590229977,7.03990081332212,7.05709480868184,7.09340498174558,7.24207279382432,7.20437618289111,7.10405439887082,7.08630660300713,6.95279931718125,6.94459608696505
"SKIL",8.72927392284269,8.649811100585,8.71525560552933,8.3491856777477,8.51323493521687,8.56746251833559,8.64355951883094,8.85154744476385,8.9239629859645,8.48589107056028,8.64839373510652,8.51691526805598
"MRPL34",9.01616625452288,9.09644434892,8.9946742733089,9.04394374465553,9.07369846816264,9.0086203880785,9.15805276218721,9.15878354948489,8.72977145362987,9.03859009982507,9.09790134463107,9.06048150728897
"MRPL32",6.03084611020072,6.20780829321384,6.02994804009133,6.02565804874398,5.96653036279813,6.19015672189152,5.92126856981893,6.03770477903636,5.91225539895915,6.02565804874398,6.02642999419449,6.12890133070059
"SKIC2",7.57144460963328,7.71631283970895,7.77933486000746,7.59664021407096,7.52905606177582,7.57380040213498,7.74639670642672,7.67935156747352,7.73626014285768,7.75619350015085,7.68398606488922,7.61376469287322
"BMP2",9.35393808651397,9.35387875801073,9.31703546550584,9.3498883815765,9.37043194525309,9.23088483770802,9.21779505619543,9.26999125096083,9.23814721444008,9.35523265848308,9.32668929926326,9.25902658000019
"SKP1",4.25811044377302,4.35766411330022,4.60496110101092,4.49842033218035,3.82119282526632,4.34329728798131,4.68083005629486,4.40470706136704,4.8416774461753,4.4112870454865,4.31601428919306,4.59147580199005
"MRPL11",8.10482422426856,8.29585518750898,8.24597574840594,7.92753563021523,8.19553404095858,8.19850054453729,8.18702413950378,8.14812292698841,8.13282089686306,8.14846618443451,8.29226660218115,8.14661937618711
"MRPL9",9.31807528507023,9.39785038847013,9.27268336139495,9.36251627647069,9.35411666583868,9.3327437066459,9.32714545406428,9.3087504626833,9.11340865914382,9.13564648951149,9.21172376244475,9.27795558515621
"MRPL1",6.29646237333924,6.25357233400771,6.30095856786872,5.91415662278658,6.13328650312062,6.16002984040086,6.10908424807182,6.12096821755843,6.15925531482453,5.90901612109022,6.00725084789112,6.09886034196755
"NDRG4",7.73235203659092,7.74577038114731,7.7237067854934,8.34228436930334,8.2577000023378,8.12869073601437,7.03971877604348,7.41217238841968,7.14104657847098,7.70334429256333,7.62285061981033,7.53424154444472
"SLC26A6",6.43071261303502,6.26846606532996,6.31512095156736,6.26447773668067,6.33214256480891,6.2135208183123,6.58384680904888,6.50662974684083,6.22877519127842,6.4619383366297,6.46436917938921,6.41375142438258
"PINK1",7.3046606698966,7.50489321059764,7.45208048306854,8.04149851404549,7.97212759458496,7.95726631706058,7.91838195050611,7.86172545130402,7.88050921188493,8.10707715754213,8.05810385265988,7.94416953247502
"SKP2",10.1428508536919,10.1326133662599,10.1290221321139,9.71390068158626,9.65270087768884,9.55720213648708,9.66015294602971,9.51777985467889,9.40660825159313,9.15104815438298,9.24766021177309,9.19137775257609
"SLA",4.35565806802994,4.01733462053898,4.4558953952361,3.91950039064278,4.66394714813261,4.38448238320095,4.21252476568372,4.04013853355846,4.33869342321324,4.51878436261499,4.58489762560627,4.48470174661285
"SLAMF1",2.87619390740977,3.13965016789547,3.02348963458986,2.85983737250626,2.88366448112657,3.06960130969049,2.84298186326882,3.36713205712501,3.10466633609856,2.99029325835519,3.28105029878067,3.24998739502643
"SLC1A1",8.00017231237633,8.15527673883891,7.91042767089739,7.79094642720685,7.63317843458433,7.71888066473293,7.75615461942044,7.95191286767319,7.95827835798012,7.88692457848207,7.72097971425948,8.06249740703895
"REEP1",3.92205541412664,4.3196006939301,4.23155761109636,3.78527475881041,4.17377036398713,4.087120653521,4.23494145987352,4.12733298251927,4.32185986630035,4.06014047986057,4.56862669022941,3.83284965719768
"GPBP1",7.86712379090452,7.94470136728126,7.92858538143433,7.66804608488065,7.81438035843603,7.70958546555794,7.79851032199854,7.87124401711708,8.06929373609578,7.82322591057936,7.67880135836118,7.82661120370104
"ACD",8.48853457448864,8.49046961196244,8.36197419623623,8.35235607068493,8.33626986841578,8.15736971125311,8.6133503965928,8.56202322957913,8.16747136568907,8.33683295683749,8.50235760084728,8.28178991222525
"RAPH1",9.68087588765491,9.58015065138303,9.8125622163465,9.04434049221275,9.22020085796855,9.47618568153294,8.83736794038438,9.06354346020173,9.52729576697173,9.18920291244006,8.98265201375018,9.10334403500527
"SLC1A2",3.96785364603262,3.62100225072414,3.89890299722738,3.87347115622568,3.74909029358439,3.86686268674823,3.80128507824183,3.87383905477014,3.71635118852715,3.8460509393927,3.84963314387989,3.86686268674823
"CDK15",3.15001294328188,3.59506598647711,3.1757344263651,3.29375063684054,2.85379556190778,3.15305734476142,3.55647591252288,2.93704005133239,3.48177304074144,2.92717561131367,3.06635558830822,3.11589033662962
"TMEM237",7.25549399641725,7.12591132956025,7.24062384100873,6.88941488046912,7.03489235042008,6.91528481085777,7.49565564694014,7.33693631787004,7.56728725510644,7.04655774059993,6.98283210104312,7.00731192596462
"NBEAL1",6.12249770153921,5.74654112654119,6.32485686608475,6.06386416839281,6.08267089743921,6.23407754020568,6.08057682898129,6.36420985905815,6.97806839909151,6.41966215920796,6.30193476991595,6.34511870696015
"SLC1A3",3.83688595691258,3.64310624408362,3.95440222167002,3.67351704276883,3.5002204206974,3.40114376044745,3.38993245944605,3.79271814882715,3.75796271137789,3.60580348581981,3.76294589095131,3.80938816648872
"RTN4R",5.14113244972686,5.33142737570401,5.1628747229887,5.47091458231374,5.35236147717645,5.56490348575352,5.05345259812779,5.13563827116305,5.2203219854553,5.48917451841191,5.22322301947931,5.33914789334971
"SLC4A3",5.47695661000676,5.49747725781602,5.40801624682944,5.99702609934637,5.50309504542152,5.46664943222776,5.52388337851884,5.34624045854123,5.36202723873801,5.88575664721002,5.67199896563218,5.53391254193949
"MRPL44",8.50365386365166,8.45041507621393,8.61578135130088,8.59876469597927,8.55763063166106,8.66043063258456,8.55642920040786,8.53098774720933,8.49236665683685,8.48560122938904,8.52555322272483,8.4389729041649
"VPS33A",6.24854118710371,6.41864815832792,6.36852879869497,6.42153478350098,6.31740726792581,6.23929551245861,6.07115758905083,6.16612927141281,6.2378157945003,6.3066248257778,6.27563429621823,6.18237571675559
"NOL6",8.76588085634193,8.63627797141106,8.67948328078007,8.34597235256866,8.24403847782328,8.12097188515973,8.60605903910103,8.43962819958261,8.50261419847604,8.17732795587349,8.17144430225232,8.21291638637955
"TMEM135",6.46582278266529,6.56165836378249,6.44658318069996,6.51212056054725,6.47234665631422,6.65300382134908,6.48930892959359,6.79161907669262,6.53027120651599,6.68716351208737,6.76257886017313,6.69359227334125
"SLC1A4",8.53868746338029,8.26613225906573,8.29384450139344,9.62690596864814,9.60515924136991,9.36514282492261,8.77101886450684,8.90018757367649,8.76548795451588,9.33337223860527,9.43785205046066,9.34891380607516
"JMJD4",6.6292172038756,6.71413977775222,6.87249865364437,6.76397256924091,6.75054418100588,6.66913746957906,6.85943137194469,6.75767620179168,6.76944551881964,6.78064108302937,6.72491425314552,6.61361732053289
"KRI1",7.03520757736086,7.08694605850925,6.99811692779553,6.73272236787769,6.60710512350255,6.96150706516208,6.54838477777161,6.80492999815832,6.88596059673042,6.88292526841281,6.81205730318456,6.77185773808079
"BMP3",4.79805010630029,4.32694978609062,4.76828481843857,5.24936664246358,5.0029885556055,4.7062527629082,5.11767841122105,4.56025500349931,4.31336747800797,4.76011303571822,5.30602360213124,4.85912234654265
"SLC1A5",10.2475303942299,10.2777011985065,10.2163922969342,9.90938289367384,9.95262247761418,9.94013526299509,10.2766023317896,10.1153277264055,10.0909972291388,9.94121142422957,9.99852421169119,10.050852244329
"MARCKSL1",9.13550008194,9.4072370468583,9.24120299297171,9.34453263742463,9.30893119096167,9.5138983481862,8.14976572918773,8.25486566512169,8.01223113158121,8.02637969918711,8.21412728116109,8.22635726588234
"UPF3B",7.23157822952352,7.19659466111854,7.0124090585532,7.07726985394846,6.93660391353154,7.05449924925395,6.93308797846541,7.09769138982715,6.871735790007,6.7544026208103,6.83433478046855,6.93199025529697
"SLC1A6",4.18298754440598,3.86206896678897,3.77255410395657,3.43484851949761,3.67077523917678,3.54573218563182,4.26180210378876,3.89862921666232,3.7567560810873,3.85101222982348,4.14275103515568,3.74270938295817
"UPF3A",7.62066732305801,7.66746065069657,7.33976134004092,7.32378907044292,7.33437273933762,7.29074545692957,7.34139787720103,7.42565949957464,7.48274419017999,7.29343563025443,7.53781124374019,7.36597390603369
"RSRC2",7.2753275071843,7.25705652989802,6.9348945937046,7.13293124250152,7.14984978987997,6.91405301475137,7.00409327638644,7.03039194859192,7.02387802569448,6.81270833117225,7.3130728386592,7.26318815497167
"SLC1A7",4.31735193178631,4.45715481576584,4.66848079723361,4.23792634264903,4.73222964595707,4.71502226432634,4.2318756492918,4.50694024798803,4.54914274382586,4.30598243846226,4.30317105094923,4.47925538989886
"PRAMEF2",3.524410699185,3.47446031148648,4.04117123587492,3.89418038496785,3.2606832442048,3.0510586134321,3.5330209919459,3.36342850278254,2.96448450635535,3.64769498904336,3.31099843712384,3.16177578925066
"INTS3",9.69054924949331,9.67446241987652,9.61976748762934,9.60498137637346,9.54836484017316,9.59155395194709,9.63049391051236,9.68435009112751,9.80874209987019,9.69712795283907,9.71268193171061,9.66217292632944
"SOWAHC",5.28543945090509,5.26776491529577,5.10195490153809,5.193592672645,4.88884156210228,5.06483516691394,5.23005843507359,5.39772812283229,5.16931397579271,5.06806442238392,5.23774874011473,5.15847338850837
"WNK1",8.57906135925007,8.46011172552032,8.71483753410713,8.67421188093985,8.69897811928518,8.81962474256008,8.43416399931437,8.62753910173975,8.97464798722564,8.73022135141489,8.66013152150769,8.63483327658667
"SLC2A1",9.11723913560344,9.05041919072368,9.06259209093803,9.46194437297854,9.55884388752005,9.43802794346139,9.18199928541394,9.32249008363567,9.28621314544375,9.3543713396325,9.32071666746648,9.26382651553812
"SLC2A2",3.855289094626,3.92695975924502,3.76166928201059,3.34564257067517,3.40309513246886,3.42310674373865,3.85548144735634,3.85901021882651,3.199997473834,3.84005361162607,3.83102055183965,4.29702910559966
"SLC2A3",5.00704623252415,5.21463253421882,5.22270286640384,5.99098377428558,6.02020156463813,5.8491117974198,5.14237449360641,5.11714948983831,4.83218391673294,5.40241103848253,5.40592368458026,5.43717751292909
"SLC2A4",4.04732833137439,3.79557899668082,3.97854673785778,4.24790472727502,3.63268835379729,3.96272882415949,4.0552298390422,3.8273502954375,3.67851400709425,3.90727523538864,4.00495435131559,3.86947709180652
"ANKRD33B",5.5595721796963,5.43555729113616,5.68294904394292,6.51773030082312,6.2284211364875,5.9254066314392,6.23604433394901,5.68660815480885,5.681997061607,6.21023072354819,6.28410974593027,6.13432462667893
"SLC2A5",4.60693315102759,4.2966835139707,4.27846799745298,4.09966661754506,4.31036333123652,3.96597565867367,4.27362405384286,4.38558318429138,4.00727068158344,4.26672446550042,4.25947761844662,4.35049584411414
"SLC3A1",3.26760131590613,3.03768164436924,3.21156895342206,3.26625261069373,3.60910603330223,3.06417542649049,3.46557123514355,2.89101335455529,3.31835406106144,3.53729670281825,3.03806442025487,3.3715330030503
"BMP4",10.590243090759,10.6756340291268,10.5919409918197,11.3042466400554,11.1223380008024,11.2007734285367,10.9680863418824,11.0594348465908,10.788380451533,11.1993887602247,11.3371956882819,11.2753767215322
"SLC3A2",10.2043009727554,10.2291277234857,10.1216617682547,10.3943432859662,10.3089897777983,10.2508817261572,10.4193607301271,10.3463509501074,10.1866814125642,10.3933888443973,10.3906807053626,10.4501122028061
"SLC4A1",3.67563669157795,3.54557698075404,3.05048044906591,3.13031413823593,3.53246258553652,3.80388673437798,3.63997589781916,3.45150119436614,3.27056170535433,3.69309799878723,3.48475490636644,3.65529327732891
"PCDH15",2.7876643987053,2.98623762830092,2.95311164056821,3.16030082869773,2.94538380267731,2.81889557940262,2.70855504517004,2.87191094434617,2.96151719371069,2.97470374820944,2.74383870345759,3.51787170861377
"SLC4A2",5.2701408187216,5.05818624007169,5.27221478940386,4.95431386084947,5.07043467958989,5.10774307231753,4.92161209136163,5.21615328805524,5.20169519964377,5.07337640309209,4.75187506124982,5.01875373566354
