"gene","X1.4hr.Con.1.y","X2.4hr.CA.1","X3.4hr.ABA.1","X4.4hr.ABTAA.1","X5.4hr.Con.2","X6.4hr.CA1.2","X7.4hr.ABA.2","X8.4hr.ABTAA.2"
"TRIM15",0,0,0,0,0,0,0,0
"TRIM16",6.42556,5.21742,7.74396,4.7173,7.74964,5.23059,6.68621,5.15355
"TRIM17",0.711434,1.14698,0.494084,0.11324,0,0.46261,0.132408,0.364835
"TRIM2",3.42502,4.04852,3.28601,3.40995,2.8952,3.24728,3.54579,3.9268
"TRIM21",5.72953,5.24404,5.35715,5.11462,5.21565,5.50411,4.65193,4.31126
"TRIM22",47.8281,46.7932,49.238,42.9851,45.832,43.0161,48.5357,48.2646
"TRIM23",1.00833,1.33391,1.31519,1.21259,1.24426,0.640002,1.26116,1.30626
"TRIM24",22.398,24.3464,23.4097,25.1995,20.8234,22.6226,27.0207,26.3571
"TRIM26",0,0,0,0,0,0,0,0
"TRIM27",0,0,0,0,0,0,0,0
"TRIM28",79.0792,80.1417,80.2358,99.1512,86.4773,96.753,81.5392,71.8705
"TRIM29",0,0,0,0,0,0,0,0
"TRIM3",3.11141,2.41893,2.50808,2.67358,2.59441,2.03933,2.27556,2.44623
"TRIM31",0,0,0,0,0,0,0,0
"TRIM32",7.45233,6.71412,7.2403,7.51168,6.22816,6.90475,6.97047,7.36299
"TRIM33",14.6154,15.5865,17.5658,12.6729,16.1213,14.8378,18.7989,15.7509
"TRIM35",1.92673,2.49474,1.98523,2.41732,2.35696,2.17117,2.34345,1.91237
"TRIM36",0.358074,0.555618,0.304817,0.257382,0.194381,0.137622,0.839965,0.26463
"TRIM37",10.9129,9.84408,12.8473,9.69714,12.9803,8.72828,13.6348,9.36338
"TRIM38",11.6334,13.8884,12.8559,11.5569,11.6647,9.77031,9.61106,11.5632
"TRIM4",6.57936,5.03119,5.52868,6.28248,6.16535,4.87867,5.35542,5.90459
"TRIM40",0,0,0,0,0,0,0,0
"TRIM41",3.59413,3.54375,3.72538,3.82201,3.87187,4.21971,3.91929,3.60092
"TRIM42",0,0,0,0,0,0,0,0
"TRIM43",0,0,0,0,0,0,0,0
"TRIM43B",0,0,0,0,0,0,0,0
"TRIM44",24.8013,24.9352,25.8038,21.6086,24.1102,23.4027,24.8712,25.3054
"TRIM45",1.04274,0.963323,0.558212,0.603846,0.795762,0.967473,0.716799,0.927781
"TRIM46",4.59166,2.84143,4.91433,5.09827,5.02964,5.0112,4.79215,4.27132
"TRIM47",14.5284,14.296,14.0102,13.2429,17.9419,15.3975,14.228,12.9365
"TRIM48",0,0,0,0,0,0,0,0
"TRIM49",0,0,0,0,0,0,0,0
"TRIM5",48.4511,40.5764,46.8153,43.5894,41.3737,44.2286,45.9756,45.6141
"TRIM50",0,0,0,0,0,0,0,0
"TRIM52",2.05489,2.3127,2.89598,1.8105,2.22653,1.66089,2.16012,2.55529
"TRIM54",0.0357444,0,0.0361862,0,0,0.0350603,0,0
"TRIM55",0,0,0.0765333,0.0444155,0,0,0,0
"TRIM56",3.00392,1.95515,2.44071,2.78732,2.61014,2.32257,2.28944,2.48666
"TRIM58",0.0248508,0.119768,0.01248,0.0113989,0.0774995,0.0366211,0.041257,0.0496574
"TRIM59",7.54555,11.1574,7.52978,8.85791,6.7633,8.21114,9.64727,8.94807
"TRIM60",0,0,0,0,0,0,0,0
"TRIM61",0,0,0,0.12547,0,0.132443,0,0.0907154
"TRIM62",10.098,9.55706,10.6262,11.1292,10.6979,10.5987,10.0942,10.2968
"TRIM63",0,0,0,0,0,0,0,0
"TRIM64",0,0,0,0,0,0,0,0
"TRIM64B",0,0,0,0,0,0,0,0
"TRIM64C",0,0,0,0,0,0,0,0
"TRIM65",4.93743,4.46117,4.53888,6.78142,6.20061,7.22645,6.32502,5.13895
"TRIM66",1.76536,2.05862,1.75863,2.29069,1.90398,2.68131,1.94481,2.28095
"TRIM67",0.0147782,0.0316496,0.00740895,0,0,0,0,0.00737348
"TRIM68",6.66529,8.12383,6.69494,7.83102,6.9279,7.36323,7.12975,8.46471
"TRIM69",0.0364498,0.163625,0.0738187,0.0674795,0.0763076,0,0,0.0732636
"TRIM7",0.0947769,0.291975,0.0221501,0.329684,0.257688,0.345786,0,0.235031
"TRIM71",0,0,0,0,0,0,0,0
"TRIM72",0,0,0,0,0,0,0,0
"TRIM74",0.168733,0.1085,0,0.374448,0.141173,0.165513,0.149656,0.271123
"TRIM8",61.0301,59.7241,59.4708,68.2987,68.9519,70.9963,59.4811,56.919
"TRIM9",0,0,0,0,0,0.0291639,0,0.0130227
"TRIML1",0,0,0,0,0,0,0,0
"TRIML2",0.736928,0.121603,0.231199,0.422986,0.238739,0.166569,0.566758,0.343524
"TRIO",22.0673,21.7943,22.8546,20.4605,24.7001,21.6368,24.6248,21.8888
"TRIOBP",20.1374,21.42,17.8271,20.2834,19.4226,24.6985,18.5798,20.9676
"TRIP10",28.6468,26.7823,27.4251,29.0309,28.6588,28.6026,27.3558,27.5345
"TRIP11",9.56281,7.98674,8.09149,7.15429,9.07716,6.46593,9.5412,10.5115
"TRIP12",23.0445,24.2998,25.598,20.6174,25.4629,22.6346,26.408,25.4461
"TRIP13",32.7922,33.3175,36.013,32.0299,29.8732,30.9342,34.1466,32.0646
"TRIP4",5.66158,4.66855,6.1573,4.79957,5.26021,4.80327,5.29576,5.49432
"TRIP6",13.0606,13.3192,12.8669,15.8174,15.7762,18.9723,13.0282,12.0036
"TRIT1",5.53996,6.94696,5.77862,6.5981,5.27556,5.80348,7.04276,6.63409
"TRMT1",9.89196,8.94879,8.63197,10.5288,11.2749,11.9522,9.27271,8.67256
"TRMT11",1.07131,0.583269,1.59239,0.72305,0.953007,1.0045,1.38187,0.82488
"TRMT112",142.926,123.759,125.4,105.307,114.038,131.256,110.185,105.509
"TRMT12",2.26873,2.26702,1.51822,1.67074,2.46692,2.28626,2.34492,1.69224
"TRMT1L",5.03852,5.47508,5.34416,5.15056,4.76872,5.23696,4.99391,5.88598
"TRMT2A",4.43327,3.89962,3.14895,4.47489,4.44256,5.15294,2.6305,3.25148
"TRMT2B",12.3604,10.0499,12.5102,14.0529,12.655,10.6945,11.9332,10.9312
"TRMT5",2.95392,2.70832,2.89984,2.58972,2.24392,2.94199,2.66083,2.83231
"TRMT6",0.881191,1.4304,1.36799,1.43418,0.949161,1.3231,1.2346,1.02922
"TRMT61A",0.608861,1.07081,0.834687,0.672278,0.824668,1.25546,0.935176,1.01581
"TRMT61B",2.03855,1.50588,3.26068,3.1777,2.3202,3.1099,2.22236,2.9187
"TRMU",5.26566,5.32328,4.72443,5.42645,4.45465,5.40252,6.39285,4.80256
"TRNAU1AP",21.6695,20.8463,19.1358,23.5998,20.008,19.8981,18.0249,19.5151
"TRNP1",7.33594,9.34423,5.52457,9.64085,7.3428,7.71715,7.34899,7.94047
"TRNT1",5.70517,4.41841,7.17182,3.11782,2.3926,6.0942,1.61882,3.97788
"TRO",6.74939,7.53525,7.84187,9.26554,8.57421,9.04213,7.3536,7.64646
"TROAP",40.0325,43.4342,51.5447,53.8392,44.4116,64.8377,54.471,54.1445
"TRPA1",0,0,0,0,0,0,0,0
"TRPC1",2.83141,3.21227,2.89838,3.39377,3.58082,2.21446,2.64386,1.71903
"TRPC3",0,0.0211169,0.0992497,0.0725393,0,0.0193567,0,0.0591949
"TRPC4",0,0.0583804,0,0,0,0.0534717,0,0.0221463
"TRPC4AP",40.0036,33.3682,34.3746,33.1347,33.5925,33.8955,34.57,33.5347
"TRPC5",0,0,0,0,0,0,0,0
"TRPC6",0,0,0,0,0,0,0,0
"TRPC7",0,0,0,0,0,0,0,0
"TRPM1",0,0,0.011217,0,0.0232294,0.0549163,0.0247391,0.0111593
"TRPM2",0,0,0,0,0,0,0,0
"TRPM3",0.0573668,0,0,0,0.0112145,0.0212276,0.0239119,0.0538026
"TRPM4",5.62722,6.20344,6.20673,7.17583,7.03024,7.48747,8.21823,8.16953
"TRPM5",0,0,0,0,0,0,0,0
"TRPM6",0,0.00817379,0,0,0,0.0450518,0,0.00761709
"TRPM7",3.90184,4.36895,5.0101,3.27645,4.70896,3.94454,4.47793,4.76421
"TRPM8",0,0,0,0,0,0,0,0
"TRPS1",0.229282,0.323144,0.308845,0.35393,0.338825,0.310147,0.429786,0.300699
"TRPT1",26.1907,29.1097,26.79,31.7052,28.5243,27.9931,21.3725,25.987
"TRPV2",1.30334,0.685235,0.982915,1.26716,1.31058,0.953396,0.735628,1.02048
"TRPV3",0,0,0,0,0,0,0,0
"TRPV4",9.83445,9.84283,10.5281,9.97606,8.74528,10.0914,10.0598,9.61952
"TRPV5",0,0,0,0,0,0,0,0
"TRPV6",0,0,0,0,0,0.0447979,0,0
"TRRAP",15.7656,17.0418,18.6361,16.4001,17.8732,16.2674,19.2351,18.7733
"TRUB1",8.8109,9.0129,10.0371,8.23244,8.29586,7.76736,8.77206,9.62083
"TRUB2",12.4097,13.092,11.2071,10.7589,12.1914,11.3981,10.1382,13.9478
"TSC1",5.03403,5.5238,4.94503,5.21278,4.68518,5.38171,5.00368,5.49078
"TSC2",17.2436,16.4322,15.3433,17.5436,19.1965,18.8265,16.0634,15.9025
"TSC22D1",24.2015,29.6647,23.2448,25.3428,23.0384,26.3835,22.5773,28.275
"TSC22D2",6.16426,6.16168,7.76461,6.04541,7.05735,5.62349,8.70804,6.28539
"TSC22D3",9.59418,10.4952,6.38442,11.6931,7.3708,9.40263,6.79266,10.0737
"TSC22D4",40.3126,34.5107,35.2897,45.6296,48.1662,54.827,41.4032,40.2028
"TSEN15",12.8468,17.0006,17.4312,13.4579,9.08631,11.9721,10.8571,18.2411
"TSEN2",2.35897,2.90528,2.88228,2.60818,2.41936,3.04069,2.68058,3.14826
"TSEN34",9.70548,9.87462,10.7352,10.7444,10.8569,10.9937,9.19593,10.6312
"TSEN54",3.60504,3.95844,3.63119,4.38398,4.51224,4.28704,3.15406,3.44252
"TSFM",19.3434,15.8182,21.1569,16.8815,18.7944,14.3171,13.0761,17.4574
"TSG101",69.4945,61.196,80.8062,54.7006,59.7407,51.56,65.4488,57.8917
"TSGA10",0.035577,0.152575,0.0890301,0.163631,0.0370735,0.122365,0.059109,0.0890597
"TSGA10IP",0,0,0,0,0,0,0,0
"TSHB",0,0,0,0,0,0,0,0
"TSHR",0,0,0,0,0,0,0.0324823,0
"TSHZ1",10.2863,10.5055,9.09739,10.5946,9.81218,10.7493,7.96653,11.2848
"TSHZ2",0.00536436,0.0172342,0,0,0.00556523,0,0,0
"TSHZ3",8.33768,7.02629,7.52274,6.81129,7.81284,7.56171,7.13115,7.37826
"TSKS",0,0,0,0,0,0.0377409,0,0
"TSKU",22.5693,25.2401,26.7963,27.9882,24.9161,28.4285,24.5136,24.892
"TSLP",0,0.0299767,0,0,0,0.0274542,0.0620026,0.0561128
"TSN",10.3892,10.5463,10.0111,11.9267,9.11526,9.37823,10.3452,10.3952
"TSNARE1",0.672903,0.736031,1.68639,2.11652,1.59407,1.02288,1.63245,1.44233
"TSNAX",14.4119,16.7137,23.7493,13.0042,14.1057,13.4067,12.3657,15.9126
"TSNAXIP1",0.357964,0.187558,0.0589285,0.457802,0.45707,0.143133,0.387989,0.229966
"TSPAN1",0.304317,0.279652,0.220638,0.121043,0.22799,0.213098,0,0.218831
"TSPAN10",0.0378902,0.16246,0.115161,0.693904,0.357103,0.371598,0.146387,0.228596
"TSPAN11",2.19089,3.79278,1.88363,3.99105,1.64838,3.4496,1.86673,3.16225
"TSPAN12",16.9938,18.4228,16.8178,20.2751,20.4838,15.4613,15.4813,15.3377
"TSPAN13",6.73921,7.84821,5.93883,7.35084,6.06274,6.86005,6.05989,7.28537
"TSPAN14",48.409,47.579,52.379,51.8892,57.1366,52.7669,53.0441,49.9865
"TSPAN15",22.4081,20.6032,24.8297,23.0854,27.6571,20.5088,21.2768,21.047
"TSPAN16",0,0,0,0,0,0,0,0
"TSPAN17",19.9296,18.7535,18.5137,21.0498,20.55,20.8027,20.0451,18.1432
"TSPAN18",68.1925,113.933,61.4164,108.15,80.4012,125.84,69.4148,103.345
"TSPAN19",0,0,0,0,0,0,0,0
"TSPAN2",0.512298,0.285386,0.521361,0.509099,0.405675,0.402418,0.386105,0.419648
"TSPAN3",71.9928,76.0092,79.8626,75.4056,66.3616,66.8232,69.9655,72.386
"TSPAN31",8.22207,7.30183,7.19248,9.11625,6.46199,7.82513,5.67848,7.05464
"TSPAN32",0,0,0,0,0,0,0,0
"TSPAN33",0.119733,0.0513132,0,0.0220627,0,0,0.079588,0.0959704
"TSPAN4",16.0263,16.6679,15.7021,15.9762,21.4219,19.7286,17.9972,13.8564
"TSPAN5",24.7326,30.7572,24.6179,29.2625,27.908,27.727,23.0387,30.4053
"TSPAN6",15.4976,17.5349,19.1242,16.2117,16.5969,14.6827,19.0783,16.9178
"TSPAN7",20.6081,21.3857,24.2704,21.0782,20.8372,17.5399,21.1673,20.3928
"TSPAN8",3.49688,3.39126,2.7527,4.15635,3.40906,3.22517,3.28994,2.9963
"TSPAN9",10.7156,13.1568,9.15227,12.1172,10.1309,12.4376,10.6404,12.0915
